"","cell","year","spring.gdd","summer.gdd","gdd.comb","spring.mean","spring.dev","summer.mean","summer.dev","FFD","FRD","FFD.dev","FRD.dev"
"170",397,2015,82.5027717300272,407.936842077574,490.439613807601,88.3557754642889,-5.85300373426168,415.001712355624,-7.06487027805014,17.52,139.9,4.566,-2.11857142857141
"171",397,2016,118.910204681562,398.507744476295,517.417949157857,88.3557754642889,30.5544292172732,415.001712355624,-16.4939678793291,18.68,NA,5.726,NA
"172",397,2017,88.9218193458962,455.156503547363,544.078322893259,88.3557754642889,0.566043881607257,415.001712355624,40.1547911917394,16.52,NA,3.566,NA
"173",397,2018,134.180024701784,391.254601574313,525.434626276098,88.3557754642889,45.8242492374951,415.001712355624,-23.7471107813103,13.05,146.52,0.0960000000000001,4.50142857142859
"174",397,2019,62.6008560221425,390.987903670073,453.588759692216,88.3557754642889,-25.7549194421464,415.001712355624,-24.0138086855505,0.38,149.45,-12.574,7.43142857142857
"175",397,2020,NA,NA,NA,NA,NA,NA,NA,9.9,143.59,-3.054,1.57142857142858
"176",398,2000,20.6372842225986,338.494244630336,359.131528852934,55.9629168642391,-35.3256326416405,355.903411127989,-17.4091664976539,NA,NA,NA,NA
"177",398,2001,78.3066248691111,387.505055990926,465.811680860037,55.9629168642391,22.343708004872,355.903411127989,31.6016448629363,18.55,NA,0.461500000000001,NA
"178",398,2002,23.1569329832477,334.098173762592,357.255106745839,55.9629168642391,-32.8059838809914,355.903411127989,-21.8052373653978,17.59,NA,-0.4985,NA
"179",398,2003,92.156559709872,450.754706564306,542.911266274178,55.9629168642391,36.1936428456329,355.903411127989,94.8512954363161,7.27,154.14,-10.8185,12.7207142857143
"180",398,2004,18.6819334248061,247.110446498154,265.79237992296,55.9629168642391,-37.280983439433,355.903411127989,-108.792964629836,10.59,144.55,-7.4985,3.1307142857143
"181",398,2005,63.9468889984049,343.543462930142,407.490351928547,55.9629168642391,7.98397213416582,355.903411127989,-12.3599481978472,15.05,141.23,-3.0385,-0.189285714285717
"182",398,2006,97.9991683847706,364.006228508603,462.005396893374,55.9629168642391,42.0362515205315,355.903411127989,8.1028173806136,18.41,136.32,0.3215,-5.09928571428571
"183",398,2007,48.2176256228379,315.345007547389,363.562633170227,55.9629168642391,-7.74529124140124,355.903411127989,-40.5584035806005,14.42,NA,-3.6685,NA
"184",398,2008,41.6228971485365,383.161138828067,424.784035976603,55.9629168642391,-14.3400197157027,355.903411127989,27.2577277000776,23.74,NA,5.6515,NA
"185",398,2009,17.011023173285,268.401204267608,285.412227440893,55.9629168642391,-38.9518936909541,355.903411127989,-87.5022068603812,23.68,140.05,5.5915,-1.3692857142857
"186",398,2010,61.553560294011,335.496591063471,397.050151357482,55.9629168642391,5.59064342977185,355.903411127989,-20.4068200645183,15.47,123.06,-2.6185,-18.3592857142857
"187",398,2011,56.7908504329399,416.414065871539,473.204916304479,55.9629168642391,0.827933568700743,355.903411127989,60.5106547435494,25.26,135.63,7.1715,-5.78928571428571
"188",398,2012,28.5223384188474,419.340141672658,447.862480091505,55.9629168642391,-27.4405784453917,355.903411127989,63.4367305446686,25,135,6.9115,-6.41928571428571
"189",398,2013,84.8994191283425,395.81622762897,480.715646757312,55.9629168642391,28.9365022641034,355.903411127989,39.9128165009804,19.79,142.84,1.7015,1.4207142857143
"190",398,2014,65.9790578244528,360.445980284041,426.425038108494,55.9629168642391,10.0161409602137,355.903411127989,4.54256915605146,18.37,147.26,0.281500000000001,5.84071428571428
"191",398,2015,48.7730120898027,335.810258548579,384.583270638382,55.9629168642391,-7.18990477443644,355.903411127989,-20.0931525794099,23.68,137.68,5.5915,-3.7392857142857
