"","year","cell","cell_lat","cell_lng","gr_mn_open","gr_popen","forest.greenup","gr_pfor","gr_mn_lag","...10","colddays","warmdays","spring.gdd","summer.gdd","ST.PC1","ST.PC2"
"227",2004,508,49.0717115252331,-89.1336983912323,155.64,0,161.26,1,-5.62,697,104,20,81.7866039556804,443.576803817087,-46.2620020524666,-8.51973707796813
"228",2004,509,49.7299451365089,-85.0805221420807,158.97,0,161.53,1,-2.56,698,108,22,93.1583118273077,443.22186338455,-45.8543376751771,-9.46740145525764
"229",2004,512,49.7299451372616,-72.4194778549693,162.78,0.04,160.79,0.95,1.99000000000001,701,118,21,64.7541880422748,425.729617830588,-46.8070001208299,-7.0347390096048
"230",2004,513,49.0717115262395,-68.3663016055686,155.28,0.02,158.44,0.97,-3.16,702,108,27,65.6983177850722,460.032047477363,-44.4007374115293,-4.74100171890546
"231",2004,514,48.3185222805963,-64.4511100125928,157.72,0.01,156.23,0.99,1.49000000000001,703,91,39,82.4943067688474,539.069338690682,-41.1898285292276,-3.5319106012071
"232",2004,534,45.8181578968882,-94.2918383779928,159.2,0.02,141.01,0.98,18.19,704,81,36,292.609381108125,769.256831553043,-13.4486221617545,-0.833116968680211
"233",2004,535,46.6202372401658,-90.5920142702139,149.45,0.01,148.84,0.99,0.609999999999985,705,78,27,172.793364771035,604.029469218368,-28.4187146629844,-1.52302446745035
"234",2004,536,47.3238018444925,-86.765883794354,148.79,0.01,152.75,0.99,-3.96000000000001,706,74,37,107.336175443545,479.300385227273,-36.2294484793541,-1.53229065108062
"235",2004,537,47.9578000244937,-82.8176553580113,153.16,0.01,156.5,0.99,-3.34,707,104,27,134.581904769236,498.475818079373,-38.3558172354176,-6.90592189501711
"236",2004,538,48.5865921308426,-78.7499999980182,152.48,0.03,160.06,0.97,-7.58000000000001,708,114,24,104.892537769577,461.017153673794,-43.6850700712333,-8.6966690592015
"237",2004,539,47.9578000251635,-74.6823446390516,157.93,0.02,157.39,0.98,0.54000000000002,709,103,26,112.652374747778,477.215725064152,-40.5526448002833,-6.4890943301514
"238",2004,540,47.3238018454606,-70.7341162024827,151.84,0.05,151.1,0.95,0.740000000000009,710,97,30,126.861044803313,528.650908175933,-33.4159197828987,-1.045819347536
"239",2004,541,46.6202372413531,-66.9079857263678,160.74,0.03,149.91,0.97,10.83,711,81,33,153.163577063576,618.342444889068,-30.658495668025,-1.42324346240974
"240",2004,562,44.1402918686353,-91.9199480740029,152.5,0.39,137.28,0.61,15.22,712,57,47,382.878253758004,867.779124551059,-4.33930710517177,-2.48243202526299
"241",2004,563,44.8891978391312,-88.2953307659256,146.36,0.26,142.42,0.74,3.94000000000003,713,62,46,246.307785446899,710.077127514717,-17.6178332095129,0.516094079078172
"242",2004,564,45.5580435896312,-84.5586595325796,134.11,0.07,144.43,0.93,-10.32,714,66,44,179.469118200724,648.712922406243,-23.6108922477467,2.48915311731193
"243",2004,565,46.1870092076203,-80.7130536184924,141.22,0.02,147.83,0.98,-6.61000000000001,715,82,43,164.732390745444,622.079642312039,-27.8890853342209,-0.0326537962138623
"244",2004,566,46.1870092081857,-76.7869463785758,152.12,0.05,144.95,0.95,7.17000000000002,716,80,31,205.844793992884,612.156952389701,-22.5591093534745,0.397370223039793
"245",2004,567,45.5580435905451,-72.9413404642818,161.62,0.21,138.81,0.79,22.81,717,81,37,236.222003335534,661.748853833886,-14.6088665222863,4.72712739185158
"246",2004,568,44.8891978402986,-69.2046692307013,143.3,0.01,141.86,0.99,1.44,718,62,44,207.530404519512,688.492052756548,-19.368660219468,3.38692108903325
"247",2004,589,41.5914814738607,-93.0964601408556,153.97,0.94,120.09,0.06,33.88,719,45,56,564.007347607894,924.196383331512,23.6445627320097,3.91369813755551
"248",2004,590,42.4255736420171,-89.6927335499159,151.87,0.77,127.2,0.23,24.67,720,48,61,504.718766659875,894.931169734422,13.0014294733932,0.33683139617201
"249",2004,591,43.1334602429176,-86.1445569064626,143.96,0.35,132.18,0.65,11.78,721,48,59,380.623816823566,820.403702782456,0.626346179404223,2.751914690161
"250",2004,592,43.7827146670404,-82.4962552442125,154.25,0.65,131.17,0.35,23.08,722,53,66,292.947404900534,767.768665051861,-3.58847860149271,8.98673947105797
"251",2004,593,44.4260057265326,-78.7499999978607,142.85,0.19,136.06,0.81,6.78999999999999,723,63,61,251.178024230661,748.704489514663,-10.9676052710268,6.585866140592
"252",2004,594,43.7827146678839,-75.0037447526642,131.83,0.07,132.97,0.93,-1.13999999999999,724,67,41,301.121139997222,725.039285238709,-4.90138825702068,6.69964912658592
"253",2004,595,43.1334602440522,-71.3554430901979,136.38,0.01,132.27,0.99,4.10999999999999,725,49,43,313.651246176504,796.27399353934,-3.45469244868567,6.65295331825089
"255",2004,617,39.901362943232,-90.9604566621439,146.61,0.76,116.05,0.24,30.56,727,25,78,687.481963719193,1048.76071748778,35.0426790134606,0.595581856104659
"256",2004,618,40.6811083428193,-87.5982717795415,157.67,0.9,118.77,0.1,38.9,728,37,75,630.783775596199,1004.85483585686,28.9439127998405,1.25434806972473
"257",2004,619,41.3602908290038,-84.1263735168693,153.93,0.84,122.22,0.16,31.71,729,42,70,542.9403863247,955.452814931677,20.2591374818608,3.03912338770439
"258",2004,620,42.0052084710769,-80.5643406598932,153.41,0.29,125.35,0.71,28.06,730,49,72,402.45402748299,862.33883526681,8.75725509120696,8.28100577835828
"259",2004,621,42.0052084718332,-76.9356593369912,131.6,0.08,128.59,0.92,3.00999999999999,731,48,50,403.90484846495,816.708687634095,5.60371261442134,4.95454825514389
"260",2004,622,41.3602908300926,-73.3736264798146,132.8,0.02,128.67,0.98,4.13000000000002,732,32,65,429.919450297075,956.537071279125,7.0739783396768,3.32428252988846
"261",2004,644,37.3548453039453,-92.2073969921021,117.45,0.02,113.44,0.98,4.01000000000001,733,10,99,765.9547201852,1166.1345823461,42.3290382943218,-1.4707774247566
"262",2004,645,38.185511830815,-88.952601724861,146.69,0.65,113.26,0.35,33.43,734,13,92,791.289217658509,1155.7445858898,44.0187751472204,-2.80051427765516
"263",2004,646,38.9133345719446,-85.6252957885435,146.15,0.4,114.8,0.6,31.35,735,19,85,739.778442062468,1110.271012801,39.4091379333517,-1.27087706378649
"264",2004,647,39.5762282432288,-82.228512671223,147.44,0.23,120.79,0.77,26.65,736,23,72,645.34838137261,1019.11163019334,27.7918487875882,-1.63358791802293
"265",2004,648,40.2321033043929,-78.7499999977145,123.28,0.06,123.97,0.94,-0.689999999999998,737,34,68,558.518312450788,953.765398829111,19.437459395057,0.360801474508197
"266",2004,649,39.5762282442583,-75.2714873254758,140.61,0.2,121.59,0.8,19.02,738,22,82,638.408236170025,1152.97140568441,26.5782707015082,-2.02000983194293
"267",2004,672,35.6719141750947,-90.3080436912314,156.51,0.63,110.9,0.37,45.61,740,2,118,930.676039753233,1334.65773011218,54.6851337930362,-8.74687292347102
"268",2004,673,36.4507394369357,-87.063122007697,129.07,0.16,110.72,0.84,18.35,741,5,107,848.045394486245,1218.92499678714,49.9409970316977,-3.64273616213245
"269",2004,674,37.1280761088605,-83.7632953205549,111.56,0.02,114.72,0.98,-3.16,742,10,92,766.003108554502,1136.30568038952,41.051921860671,-2.75366099110575
"270",2004,675,37.7871442771923,-80.4397747302607,110.99,0.03,122.65,0.97,-11.66,743,19,68,621.079119589095,969.591923726605,24.4855916062165,-2.04733073665127
"271",2004,676,37.787144278149,-77.0602252664455,137.94,0.06,119.03,0.94,18.91,744,4,99,806.940563871925,1276.46879292833,39.1814723203442,-9.503211450779
"272",2004,702,35.3305934931475,-82.0025583843542,112.86,0.01,115.57,0.99,-2.70999999999999,749,1,95,797.3642819369,1192.73894701212,42.0708012120546,-5.47254034248937
"273",2004,703,35.9983013483697,-78.7499999975762,146.36,0.1,116.99,0.9,29.37,750,3,108,917.213539546024,1340.5580184504,47.7928746317329,-14.0346137621677
"274",2004,733,35.330593494296,-75.4974416214385,147.84,0.23,125.6,0.77,22.24,759,1,141,934.856396821679,1448.72420039452,40.2342502055941,-23.6959893360289
"275",2004,734,37.1280761101847,-73.7367046853623,148.84,0.34,137.29,0.66,11.55,760,11,104,705.405820523209,1282.34458348073,14.8707999498087,-21.7125390802434
"276",2004,736,40.6811083445034,-69.9017282266508,143.82,0.05,139.2,0.95,4.62,761,26,85,282.625832271022,917.310595483695,-12.2335631752073,1.57182404477256
"277",2004,738,44.1402918706975,-65.5800519324866,144.9,0.01,150.61,0.99,-5.71000000000001,762,52,59,123.463811390935,613.652804853389,-33.1283681829891,-0.353370947445632
"278",2004,739,45.8181578991492,-63.2081616286462,153.38,0.08,153.99,0.92,-0.610000000000014,763,69,59,107.166680965114,677.828554664389,-37.4795490175914,-2.76219011284339
"279",2004,740,47.4513518013259,-60.6792006261635,154.55,0.12,156.15,0.88,-1.59999999999999,764,76,57,39.7202894091197,577.383232480236,-43.6588236463615,-0.902915484073298
"281",2005,487,49.9751478154167,-61.8189891890388,153.8,0.03,146.71,0.97,7.09,850,97,30,44.2813703679015,370.522084005616,-33.9470190834416,8.26527995300685
"282",2005,507,48.3185222794017,-93.0488899839306,145.67,0.01,144.92,0.99,0.75,851,92,32,272.274501911552,757.069734636003,-18.5704210756525,-3.53131805478224
"283",2005,508,49.0717115252331,-89.1336983912323,143.83,0,149.64,1,-5.80999999999997,852,105,33,174.322614221847,648.910555398453,-29.1275834196827,-2.41415571075201
"284",2005,509,49.7299451365089,-85.0805221420807,147,0,149.82,1,-2.81999999999999,853,116,35,219.812115117366,680.887412621192,-26.5967668347364,-5.30497229569835
"285",2005,512,49.7299451372616,-72.4194778549693,147.98,0.04,148.56,0.96,-0.580000000000013,856,112,18,167.879930019315,543.675115047362,-28.4315167415257,-0.950222388909049
"286",2005,513,49.0717115262395,-68.3663016055686,149.01,0.02,152.17,0.97,-3.16,857,110,25,102.498444356734,560.701780313607,-35.9377392146989,-0.663999915735787
"287",2005,514,48.3185222805963,-64.4511100125928,152.95,0.01,152.36,0.99,0.589999999999975,858,91,36,88.6758329676611,617.772836095636,-36.95145817101,-0.0302809594247776
"288",2005,534,45.8181578968882,-94.2918383779928,149.2,0.02,139.18,0.98,10.02,859,69,43,385.856438173105,990.002191649313,-6.06183073047979,-4.55990839995498
"289",2005,535,46.6202372401658,-90.5920142702139,141.05,0.01,143.12,0.99,-2.06999999999999,860,85,37,261.474083597685,821.808072461749,-17.4140410871544,-1.08769804328038
"290",2005,536,47.3238018444925,-86.765883794354,139.3,0.01,145,0.99,-5.69999999999999,861,83,53,152.578808956086,763.569476950684,-25.7833432493993,3.52160411896453
"291",2005,537,47.9578000244937,-82.8176553580113,144.8,0.01,148.52,0.99,-3.72,862,108,31,254.816826806538,744.85688506906,-23.2107612481678,-6.09097788226702
"292",2005,538,48.5865921308426,-78.7499999980182,141.7,0.03,148.83,0.97,-7.13000000000002,863,118,26,210.824782626056,654.967941534317,-26.1423411868892,-3.7793979435456
"293",2005,539,47.9578000251635,-74.6823446390516,145.58,0.02,149.3,0.98,-3.72,864,105,25,208.306650500398,644.385832134338,-26.7624020623646,-4.09933706807022
"294",2005,540,47.3238018454606,-70.7341162024827,150.74,0.05,150.64,0.95,0.100000000000023,865,98,29,155.74034327303,658.5167059203,-31.2349406621752,-2.30679846825956
"295",2005,541,46.6202372413531,-66.9079857263678,160.03,0.03,151.68,0.97,8.34999999999999,866,86,33,161.504523860232,730.259086471522,-31.9314408209634,-3.69029830947134
"296",2005,562,44.1402918686353,-91.9199480740029,149.36,0.39,135.99,0.61,13.37,867,58,51,459.921823758943,1084.5101066754,1.54188389957702,-5.7836230300118
"297",2005,563,44.8891978391312,-88.2953307659256,145.32,0.26,140.08,0.74,5.23999999999998,868,69,50,332.267642506084,964.372654334651,-10.155301601816,-2.26643752861881
"298",2005,564,45.5580435896312,-84.5586595325796,133.31,0.07,142.29,0.93,-8.97999999999999,869,73,51,275.494172736094,880.949099317281,-15.7485540096831,-1.09318512075167
"299",2005,565,46.1870092076203,-80.7130536184924,138.78,0.02,145.13,0.98,-6.34999999999999,870,90,48,261.325294534176,854.633000403922,-19.4329077454619,-3.08883138497288
"300",2005,566,46.1870092081857,-76.7869463785758,151.34,0.05,146.41,0.95,4.93000000000001,871,91,31,276.848540109159,832.852879748989,-19.787844363177,-5.29389476725773
"301",2005,567,45.5580435905451,-72.9413404642818,158.92,0.21,145.05,0.79,13.87,872,84,32,246.695666192424,842.614267956304,-20.2247185668536,-2.13702056358117
"302",2005,568,44.8891978402986,-69.2046692307013,145.27,0.01,148.08,0.99,-2.81,873,66,36,190.631932793217,803.518233396142,-26.595676267437,-1.82606286299775
"303",2005,589,41.5914814738607,-93.0964601408556,150.24,0.94,117.09,0.06,33.15,874,31,59,548.810718863136,1222.05250968878,25.7389631447296,7.81929772483566
"304",2005,590,42.4255736420171,-89.6927335499159,147.58,0.77,125.46,0.23,22.12,875,40,60,515.082003233445,1167.58630763095,15.3589968905843,1.45926397898096
"305",2005,591,43.1334602429176,-86.1445569064626,143.59,0.35,133.59,0.65,10,876,46,63,401.922788132922,1067.15101844233,0.485597402896676,0.0726634666685555
"306",2005,592,43.7827146670404,-82.4962552442125,150.83,0.65,135.1,0.35,15.73,877,63,63,324.271810778568,984.268885232582,-5.65179030427885,3.1900511738441
"307",2005,593,44.4260057265326,-78.7499999978607,143.06,0.19,139.47,0.81,3.59,878,65,53,295.241415375573,984.413331112284,-11.7517736142022,0.550034483767393
"308",2005,594,43.7827146678839,-75.0037447526642,136.94,0.07,138.73,0.93,-1.78999999999999,879,59,46,304.788619409481,949.390393139951,-10.4428353201895,0.721096189754735
"309",2005,595,43.1334602440522,-71.3554430901979,141.05,0.01,139.87,0.99,1.18000000000001,880,49,44,277.476961150142,972.74987007803,-13.2103954101947,1.20865627975992
"311",2005,617,39.901362943232,-90.9604566621439,144.4,0.76,114.52,0.24,29.88,882,17,82,639.223593775081,1364.22353848249,33.6968596038908,5.00140126567442
"312",2005,618,40.6811083428193,-87.5982717795415,160.7,0.9,119.29,0.1,41.41,883,29,82,569.092327122596,1271.141854559,24.7475875296268,4.41067333993843
"313",2005,619,41.3602908290038,-84.1263735168693,157.37,0.84,128.07,0.16,29.3,884,39,75,479.092500308767,1182.23388047478,10.604305489457,0.99395538010825
"314",2005,620,42.0052084710769,-80.5643406598932,149.3,0.29,129.75,0.71,19.55,885,44,75,363.493678704755,1097.01494878531,2.0355246359551,6.20273623361014
"315",2005,621,42.0052084718332,-76.9356593369912,137.81,0.08,134.83,0.92,2.97999999999999,886,42,61,364.783130114158,1051.41304878468,-2.96763419856103,1.04589506812624
"316",2005,622,41.3602908300926,-73.3736264798146,135.87,0.02,133.53,0.98,2.34,887,31,69,380.496461090489,1159.36146187205,-0.731243220932481,1.40950409049772
"317",2005,644,37.3548453039453,-92.2073969921021,114.42,0.02,112.72,0.98,1.7,888,9,109,721.695884018581,1468.0697685226,40.411559650921,1.88670121864422
"318",2005,645,38.185511830815,-88.952601724861,148.81,0.65,112.33,0.35,36.48,889,12,102,688.019263998851,1423.46975646375,38.7946978855194,4.28356298404584
"319",2005,646,38.9133345719446,-85.6252957885435,152.07,0.4,113.13,0.6,38.94,890,15,97,614.835324773902,1350.33726915978,33.6335105280595,7.8447503415057
"320",2005,647,39.5762282432288,-82.228512671223,147.27,0.23,120.29,0.77,26.98,891,23,88,526.463947030588,1236.35124154223,21.2072712485529,5.9509896210123
"321",2005,648,40.2321033043929,-78.7499999977145,127.68,0.06,128.04,0.94,-0.359999999999985,892,27,88,448.468688611006,1158.93297448271,8.80936709685437,2.84889377271088
"322",2005,649,39.5762282442583,-75.2714873254758,147.6,0.2,124.06,0.8,23.54,893,17,96,495.516153497561,1333.63377487194,15.5930260859271,4.02523478363814
"323",2005,672,35.6719141750947,-90.3080436912314,161.04,0.63,108.15,0.37,52.89,895,4,134,861.041486790472,1572.16167115289,53.2854619491895,-1.84720107962427
"324",2005,673,36.4507394369357,-87.063122007697,131.74,0.16,108.47,0.84,23.27,896,7,122,728.504758728871,1459.3182783176,45.0673150477953,5.7309458217699
"325",2005,674,37.1280761088605,-83.7632953205549,111.15,0.02,114.59,0.98,-3.44,897,7,114,663.86424512143,1377.44470025425,35.0952486830979,3.46301218646728
"326",2005,675,37.7871442771923,-80.4397747302607,109.68,0.03,126.75,0.97,-17.07,898,17,88,481.849777118682,1174.22365329218,12.088617507801,2.14964336176421
"327",2005,676,37.787144278149,-77.0602252664455,144.89,0.06,120.43,0.94,24.46,899,5,109,637.191451118859,1460.34417711772,27.6657598796244,-0.787499010059192
"328",2005,702,35.3305934931475,-82.0025583843542,108.68,0.01,115.86,0.99,-7.17999999999999,904,2,112,670.788909075678,1354.24517020011,34.2379042085008,1.7803566610644
"329",2005,703,35.9983013483697,-78.7499999975762,151.05,0.1,116.73,0.9,34.32,905,2,116,753.288263856971,1518.5237614857,38.2842170891843,-4.00595621961904
"330",2005,733,35.330593494296,-75.4974416214385,157.89,0.23,129.89,0.77,28,914,1,151,740.465751670469,1546.15263578964,24.3600961819076,-16.4018353123424
"331",2005,734,37.1280761101847,-73.7367046853623,160.95,0.31,148.35,0.69,12.6,915,10,109,496.644619461373,1407.88335762921,-8.6297262153726,-20.3320129150622
"332",2005,736,40.6811083445034,-69.9017282266508,145.87,0.05,143.07,0.95,2.80000000000001,916,18,84,233.006141064443,1064.69566077951,-19.0605066284154,0.658767497980679
"333",2005,738,44.1402918706975,-65.5800519324866,143.19,0.01,153.17,0.99,-9.97999999999999,917,49,52,122.356551634008,701.221285862052,-35.7543521584963,-2.84738697193848
"334",2005,739,45.8181578991492,-63.2081616286462,151.7,0.08,152.21,0.92,-0.510000000000019,918,62,52,106.446041507887,748.195684499813,-35.7424934630999,-0.939245667334869
"335",2005,740,47.4513518013259,-60.6792006261635,150.55,0.12,153.54,0.88,-2.98999999999998,919,66,55,68.7189536031509,633.307974969868,-39.3207312670007,-0.0210078634340111
"337",2006,487,49.9751478154167,-61.8189891890388,145.12,0.03,135.76,0.97,9.36000000000001,1001,97,39,94.4398585683325,365.750278853149,-20.0079675657768,16.2262284353421
"338",2006,507,48.3185222794017,-93.0488899839306,141.17,0.01,138.54,0.99,2.63,1002,93,24,341.043527768404,769.808625375067,-8.09232784197357,-1.24941128846117
"339",2006,508,49.0717115252331,-89.1336983912323,137.36,0,144.41,1,-7.04999999999998,1003,109,32,198.751460306815,632.779969618428,-22.4418162687014,1.36007713826665
"340",2006,509,49.7299451365089,-85.0805221420807,143.51,0,145.5,1,-1.99000000000001,1004,119,22,239.558100769199,561.606418219355,-21.1000613458359,-2.16167778459886
"341",2006,512,49.7299451372616,-72.4194778549693,147.16,0.04,144.17,0.96,2.99000000000001,1007,116,30,210.43461885044,437.386077441433,-21.5055918801912,0.903852749756473
"342",2006,513,49.0717115262395,-68.3663016055686,141.53,0.02,144.44,0.98,-2.91,1008,109,35,159.501798594775,471.347689061711,-24.8107875000391,3.66904836960438
"343",2006,514,48.3185222805963,-64.4511100125928,145.85,0.01,143.72,0.99,2.13,1009,88,45,149.772137827901,536.56804706903,-24.6705987807415,4.96885965030678
"344",2006,534,45.8181578968882,-94.2918383779928,136,0.02,127.82,0.98,8.18000000000001,1010,73,39,440.285562768491,942.359800557916,8.54171713776727,3.55654373179798
"345",2006,535,46.6202372401658,-90.5920142702139,132.02,0.01,137.83,0.99,-5.81,1011,82,36,311.265862592553,774.491221339944,-9.15684255483181,1.23510342439703
"346",2006,536,47.3238018444925,-86.765883794354,136.55,0.01,141.29,0.99,-4.73999999999998,1012,89,42,168.470240239075,667.372441601512,-21.1263388938359,6.28459976340113
"347",2006,537,47.9578000244937,-82.8176553580113,140.16,0.01,142.4,0.99,-2.24000000000001,1013,113,29,273.908290823874,590.267495520786,-15.953060102403,-1.10867902803181
"348",2006,538,48.5865921308426,-78.7499999980182,137.94,0.03,142.82,0.97,-4.88,1014,119,30,232.21063111942,517.902309364318,-18.8579127663155,0.956173635880746
"349",2006,539,47.9578000251635,-74.6823446390516,142.84,0.02,143.92,0.98,-1.07999999999998,1015,111,31,240.566518404463,533.399230193373,-19.459967583618,-0.641771546816738
"350",2006,540,47.3238018454606,-70.7341162024827,140.41,0.05,142.52,0.95,-2.11000000000001,1016,101,34,208.464233088945,573.149514678263,-19.9730113791053,2.67127224867051
"351",2006,541,46.6202372413531,-66.9079857263678,150.68,0.03,143.19,0.97,7.49000000000001,1017,81,44,233.82630464669,663.963049228337,-19.13163132758,0.4898921971452
"352",2006,562,44.1402918686353,-91.9199480740029,142.62,0.39,127.15,0.61,15.47,1018,52,49,488.830913742048,1005.49727530315,12.104638360258,1.33362250930721
"353",2006,563,44.8891978391312,-88.2953307659256,136.96,0.26,134.42,0.74,2.54000000000002,1019,65,51,352.677290313481,843.753812684463,-3.27904706659296,2.17730793615822
"354",2006,564,45.5580435896312,-84.5586595325796,125.35,0.07,135.47,0.93,-10.12,1020,73,49,313.979007292138,804.609535397506,-6.6351604632677,3.43342133283295
"355",2006,565,46.1870092076203,-80.7130536184924,132.51,0.02,137.96,0.98,-5.45000000000002,1021,89,46,285.693654964867,733.57245184699,-10.8107450638974,2.62900593346261
"356",2006,566,46.1870092081857,-76.7869463785758,144.96,0.05,139,0.95,5.96000000000001,1022,93,40,302.015154263551,675.596357044298,-10.8781120360766,0.616372905641891
"357",2006,567,45.5580435905451,-72.9413404642818,155.78,0.21,137.56,0.79,18.22,1023,84,41,283.853981053994,727.358604363821,-10.5203751642571,3.1386360338223
"358",2006,568,44.8891978402986,-69.2046692307013,139.5,0.01,141.37,0.99,-1.87,1024,65,46,264.565062430861,746.542934788663,-15.4798430520092,0.478103921574391
"359",2006,589,41.5914814738607,-93.0964601408556,154.39,0.94,116.54,0.06,37.85,1025,31,63,581.282989370719,1094.88756812508,28.2240551485966,6.43420572096865
"360",2006,590,42.4255736420171,-89.6927335499159,150.57,0.77,121.77,0.23,28.8,1026,34,60,488.493795491493,1020.72950433207,17.4645487631707,6.7337121063945
"361",2006,591,43.1334602429176,-86.1445569064626,143.79,0.35,129.21,0.65,14.58,1027,42,68,394.408806620992,946.736819128293,4.41782318465884,4.90043768490638
"362",2006,592,43.7827146670404,-82.4962552442125,148.02,0.65,128.5,0.35,19.52,1028,50,68,349.805149474808,873.003912350773,2.46979592208569,8.26846494747955
"363",2006,593,44.4260057265326,-78.7499999978607,137.91,0.19,133.96,0.81,3.94999999999999,1029,58,57,313.083600746448,856.836715514154,-5.17851965311464,4.99678052267987
"364",2006,594,43.7827146678839,-75.0037447526642,131.26,0.07,136.35,0.93,-5.09,1030,66,47,290.427028681616,814.226838051365,-8.91867320728186,3.95693407684711
"365",2006,595,43.1334602440522,-71.3554430901979,138.17,0.01,136.62,0.99,1.54999999999998,1031,45,47,320.382432944472,868.928902620225,-7.40356664233995,1.90182751190518
"367",2006,617,39.901362943232,-90.9604566621439,145.71,0.76,110.88,0.24,34.83,1033,18,82,683.788862471738,1257.6616162069,39.9925992167074,5.98566165285779
"368",2006,618,40.6811083428193,-87.5982717795415,165.99,0.9,117.35,0.1,48.64,1034,24,81,574.70933809628,1146.98083027218,27.0223172190174,6.01594365054788
"369",2006,619,41.3602908290038,-84.1263735168693,158.81,0.84,123.44,0.16,35.37,1035,34,79,485.650594123601,1058.75574757269,15.6251163167668,5.23314455279848
"370",2006,620,42.0052084710769,-80.5643406598932,150.25,0.29,128.29,0.71,21.96,1036,43,84,365.966206142777,955.381620279505,3.64286783062149,7.51539303894376
"371",2006,621,42.0052084718332,-76.9356593369912,138.07,0.08,132.55,0.92,5.51999999999998,1037,44,61,355.199660354592,914.502550013657,-1.25873364467788,3.8969945142431
"372",2006,622,41.3602908300926,-73.3736264798146,133.79,0.02,130.69,0.98,3.09999999999999,1038,22,68,395.711027879323,1028.90782650366,3.01542533273389,3.34283553683136
"373",2006,644,37.3548453039453,-92.2073969921021,112.17,0.02,108.99,0.98,3.18000000000001,1039,7,101,802.771096500736,1357.23920312612,48.9730048481209,0.785256021444359
"374",2006,645,38.185511830815,-88.952601724861,149.05,0.65,110.05,0.35,39,1040,9,101,748.792109400344,1301.04640774134,44.6962816352979,2.94197923426732
"375",2006,646,38.9133345719446,-85.6252957885435,156.84,0.4,113.17,0.6,43.67,1041,12,91,623.17348131882,1217.17515736964,34.0903990980563,7.30786177150889
"376",2006,647,39.5762282432288,-82.228512671223,152.11,0.24,118.52,0.76,33.59,1042,16,80,524.565003813078,1120.92036044893,22.864109163532,7.83415170603322
"377",2006,648,40.2321033043929,-78.7499999977145,127.01,0.06,125.56,0.94,1.45,1043,26,80,449.610826463717,1042.02100476995,11.3574295326356,5.26083133692958
"378",2006,649,39.5762282442583,-75.2714873254758,147.18,0.2,122.63,0.8,24.55,1044,4,87,557.084948159526,1232.61357821511,20.6920421533523,1.78621871621299
"379",2006,672,35.6719141750947,-90.3080436912314,157.81,0.63,105.06,0.37,52.75,1046,2,122,960.520580446526,1459.34466668717,62.3036337609146,-4.68537289134941
"380",2006,673,36.4507394369357,-87.063122007697,129.09,0.16,107.13,0.84,21.96,1047,4,105,797.350540898908,1380.00936000944,50.5099823542314,2.96827851533386
"381",2006,674,37.1280761088605,-83.7632953205549,107.66,0.02,112.29,0.98,-4.63000000000001,1048,2,104,681.104568071399,1262.6802764859,38.4226363761383,4.73562449342688
"382",2006,675,37.7871442771923,-80.4397747302607,107.19,0.03,122.59,0.97,-15.4,1049,8,88,512.196062913504,1074.72256302222,18.05701753868,4.50124333088525
"383",2006,676,37.787144278149,-77.0602252664455,144.36,0.06,118.96,0.94,25.4,1050,0,110,691.983649339757,1363.87026980366,32.4009440812279,-2.58268321166268
"384",2006,702,35.3305934931475,-82.0025583843542,109.22,0.01,111.73,0.99,-2.51000000000001,1055,0,109,740.331627353549,1302.15014792216,42.5121034271929,1.76615744237229
"385",2006,703,35.9983013483697,-78.7499999975762,149.11,0.1,115.11,0.9,34,1056,0,114,785.68635283683,1418.1500814378,41.834888457263,-4.31662758769774
"386",2006,733,35.330593494296,-75.4974416214385,151.39,0.22,124.62,0.78,26.77,1064,0,151,789.298193949985,1458.50766988151,32.5401257889325,-14.0418649193673
"388",2006,736,40.6811083445034,-69.9017282266508,145.43,0.05,141.41,0.95,4.02000000000001,1065,13,88,331.232855896668,1001.70490363043,-11.5469667475631,-3.53477238287169
"389",2006,738,44.1402918706975,-65.5800519324866,134.11,0.01,144.34,0.99,-10.23,1066,41,66,223.831454217874,704.703423927163,-20.8772458270383,-0.0644933033965067
"390",2006,739,45.8181578991492,-63.2081616286462,142.05,0.08,144.51,0.92,-2.45999999999998,1067,55,63,196.391440756752,733.846860068601,-22.6824548778566,1.40071574742182
"391",2006,740,47.4513518013259,-60.6792006261635,141.2,0.12,145.59,0.88,-4.39000000000001,1068,51,61,124.214643248936,618.009659459501,-28.063624507787,4.62188537735227
"392",2007,487,49.9751478154167,-61.8189891890388,158.18,0.03,148.65,0.97,9.53,1147,97,34,42.5602958509977,331.124952466426,-35.9895815924273,6.42784246199254
"393",2007,507,48.3185222794017,-93.0488899839306,143.08,0.01,141.85,0.99,1.23000000000002,1148,94,18,337.272710783158,699.460078780253,-11.6270388856467,-4.33470024478804
"394",2007,508,49.0717115252331,-89.1336983912323,144.54,0,147.6,1,-3.06,1149,95,22,185.828166906297,555.407415361762,-26.4019429439251,-1.05979618650965
"395",2007,509,49.7299451365089,-85.0805221420807,148.6,0,149.37,1,-0.77000000000001,1150,105,15,222.141180649208,527.741866316976,-26.0079728416863,-4.99376628874844
"396",2007,512,49.7299451372616,-72.4194778549693,153.76,0.04,146.32,0.96,7.44,1153,107,23,208.252340172281,373.653256278272,-23.7856385308967,-1.11610059953801
"397",2007,513,49.0717115262395,-68.3663016055686,148.36,0.02,150.36,0.98,-2,1154,101,31,133.182842766205,442.976112758715,-32.2991903304511,-0.68254879998371
