"","HEXcell","ObsYear","ObsMonth","ObsDay","Code","ntot"
"3221",648,2002,5,25,"RL",195
"3222",648,2002,5,25,"RP",78
"3223",648,2002,5,26,"Oth",11
"3224",648,2002,5,26,"RL",81
"3225",648,2002,5,26,"RP",49
"3226",648,2002,5,27,"Oth",10
"3227",648,2002,5,27,"RL",109
"3228",648,2002,5,27,"RP",79
"3229",648,2002,6,8,"Oth",10
"3230",648,2002,6,8,"RL",152
"3231",648,2002,6,8,"RP",79
"3232",648,2002,6,13,"Oth",5
"3233",648,2002,6,13,"RE",17
"3234",648,2002,6,13,"RL",48
"3235",648,2002,6,13,"RP",52
"3236",648,2002,6,14,"Oth",6
"3237",648,2002,6,14,"RE",10
"3238",648,2002,6,14,"RL",44
"3239",648,2002,6,14,"RP",85
"3240",648,2002,6,22,"Oth",1
"3241",648,2002,6,22,"RE",0
"3242",648,2002,6,22,"RL",48
"3243",648,2002,6,22,"RP",9
"3244",648,2002,6,23,"Oth",8
"3245",648,2002,6,23,"RE",1
"3246",648,2002,6,23,"RL",86
"3247",648,2002,6,23,"RP",37
"3248",648,2002,6,29,"Oth",11
"3249",648,2002,6,29,"RL",66
"3250",648,2002,6,29,"RP",23
"3251",648,2002,7,6,"Oth",16
"3252",648,2002,7,6,"RE",9
"3253",648,2002,7,6,"RL",168
"3254",648,2002,7,6,"RP",40
"3255",648,2002,7,25,"Oth",17
"3256",648,2002,7,25,"RL",91
"3257",648,2002,7,25,"RP",68
"3258",648,2002,7,27,"Oth",8
"3259",648,2002,7,27,"RL",99
"3260",648,2002,7,27,"RP",24
"3261",648,2002,8,5,"Oth",21
"3262",648,2002,8,5,"RL",171
"3263",648,2002,8,5,"RP",77
"3264",648,2002,8,6,"Oth",30
"3265",648,2002,8,6,"RL",172
"3266",648,2002,8,6,"RP",84
"3267",648,2002,8,10,"Oth",43
"3268",648,2002,8,10,"RL",195
"3269",648,2002,8,10,"RP",66
"3270",648,2002,8,18,"Oth",46
"3271",648,2002,8,18,"RL",178
"3272",648,2002,8,18,"RP",49
"3273",648,2002,8,25,"Oth",14
"3274",648,2002,8,25,"RL",217
"3275",648,2002,8,25,"RP",66
"3276",648,2002,9,1,"Oth",48
"3277",648,2002,9,1,"RL",163
"3278",648,2002,9,1,"RP",29
"3279",648,2002,9,8,"Oth",31
"3280",648,2002,9,8,"RL",164
"3281",648,2002,9,8,"RP",26
"3282",648,2002,9,29,"Oth",22
"3283",648,2002,9,29,"RL",140
"3284",648,2002,9,29,"RP",41
"3285",648,2002,10,6,"Oth",14
"3286",648,2002,10,6,"RL",76
"3287",648,2002,10,6,"RP",17
"3288",648,2003,4,25,"Oth",3
"3289",648,2003,4,25,"RL",26
"3290",648,2003,4,25,"RP",68
"3291",648,2003,4,27,"Oth",3
"3292",648,2003,4,27,"RL",28
"3293",648,2003,4,27,"RP",66
"3294",648,2003,6,10,"Oth",4
"3295",648,2003,6,10,"RE",0
"3296",648,2003,6,10,"RL",75
"3297",648,2003,6,10,"RP",61
"3298",648,2003,6,15,"Oth",20
"3299",648,2003,6,15,"RE",8
"3300",648,2003,6,15,"RL",53
"3301",648,2003,6,15,"RP",32
"3302",648,2003,6,22,"Oth",28
"3303",648,2003,6,22,"RE",19
"3304",648,2003,6,22,"RL",57
"3305",648,2003,6,22,"RP",102
"3306",648,2003,6,29,"Oth",36
"3307",648,2003,6,29,"RE",1
"3308",648,2003,6,29,"RL",58
"3309",648,2003,6,29,"RP",31
"3310",648,2003,7,25,"Oth",19
"3311",648,2003,7,25,"RL",69
"3312",648,2003,7,25,"RP",130
"3313",648,2003,7,26,"Oth",13
"3314",648,2003,7,26,"RL",48
"3315",648,2003,7,26,"RP",57
"3316",648,2003,8,17,"Oth",41
"3317",648,2003,8,17,"RL",98
"3318",648,2003,8,17,"RP",73
"3319",648,2003,9,4,"Oth",50
"3320",648,2003,9,4,"RL",159
"3321",648,2003,9,4,"RP",19
"3322",648,2003,10,11,"Oth",34
"3323",648,2003,10,11,"RL",134
"3324",648,2003,10,11,"RP",28
"3325",648,2004,4,24,"Oth",10
"3326",648,2004,4,24,"RL",53
"3327",648,2004,4,24,"RP",147
"3328",648,2004,5,1,"Oth",14
"3329",648,2004,5,1,"RL",98
"3330",648,2004,5,1,"RP",136
"3331",648,2004,5,8,"Oth",1
"3332",648,2004,5,8,"RL",88
"3333",648,2004,5,8,"RP",191
"3334",648,2004,5,22,"Oth",14
"3335",648,2004,5,22,"RL",75
"3336",648,2004,5,22,"RP",54
"3337",648,2004,5,23,"Oth",11
"3338",648,2004,5,23,"RL",65
"3339",648,2004,5,23,"RP",51
"3340",648,2004,6,12,"Oth",33
"3341",648,2004,6,12,"RE",9
"3342",648,2004,6,12,"RL",65
"3343",648,2004,6,12,"RP",17
"3344",648,2004,6,23,"Oth",49
"3345",648,2004,6,23,"RE",0
"3346",648,2004,6,23,"RL",53
"3347",648,2004,6,23,"RP",19
"3348",648,2004,6,26,"Oth",29
"3349",648,2004,6,26,"RL",122
"3350",648,2004,6,26,"RP",18
"3351",648,2004,7,3,"Oth",24
"3352",648,2004,7,3,"RE",5
"3353",648,2004,7,3,"RL",259
"3354",648,2004,7,3,"RP",75
"3355",648,2004,7,10,"Oth",13
"3356",648,2004,7,10,"RE",2
"3357",648,2004,7,10,"RL",305
"3358",648,2004,7,10,"RP",212
"3359",648,2004,7,29,"Oth",63
"3360",648,2004,7,29,"RE",1
"3361",648,2004,7,29,"RL",625
"3362",648,2004,7,29,"RP",309
"3363",648,2004,7,30,"Oth",1
"3364",648,2004,7,30,"RL",27
"3365",648,2004,7,30,"RP",85
"3366",648,2004,8,2,"Oth",20
"3367",648,2004,8,2,"RL",115
"3368",648,2004,8,2,"RP",44
"3369",648,2004,8,3,"Oth",31
"3370",648,2004,8,3,"RE",1
"3371",648,2004,8,3,"RL",141
"3372",648,2004,8,3,"RP",56
"3373",648,2004,8,5,"Oth",18
"3374",648,2004,8,5,"RL",47
"3375",648,2004,8,5,"RP",106
"3376",648,2004,8,9,"Oth",7
"3377",648,2004,8,9,"RL",40
"3378",648,2004,8,9,"RP",107
"3379",648,2004,8,17,"Oth",3
"3380",648,2004,8,17,"RL",9
"3381",648,2004,8,17,"RP",39
"3382",648,2004,8,22,"Oth",50
"3383",648,2004,8,22,"RL",170
"3384",648,2004,8,22,"RP",66
"3385",648,2004,8,23,"Oth",4
"3386",648,2004,8,23,"RL",13
"3387",648,2004,8,23,"RP",25
"3388",648,2004,9,11,"Oth",14
"3389",648,2004,9,11,"RL",103
"3390",648,2004,9,11,"RP",28
"3391",648,2005,5,21,"Oth",1
"3392",648,2005,5,21,"RL",43
"3393",648,2005,5,21,"RP",29
"3394",648,2005,5,22,"RL",67
"3395",648,2005,5,22,"RP",29
"3396",648,2005,6,4,"Oth",1
"3397",648,2005,6,4,"RL",63
"3398",648,2005,6,4,"RP",27
"3399",648,2005,6,11,"Oth",10
"3400",648,2005,6,11,"RE",17
"3401",648,2005,6,11,"RL",48
"3402",648,2005,6,11,"RP",39
"3403",648,2005,6,12,"Oth",7
"3404",648,2005,6,12,"RL",220
"3405",648,2005,6,12,"RP",91
"3406",648,2005,6,18,"Oth",20
"3407",648,2005,6,18,"RE",7
"3408",648,2005,6,18,"RL",52
"3409",648,2005,6,18,"RP",29
"3410",648,2005,6,19,"Oth",2
"3411",648,2005,6,19,"RE",5
"3412",648,2005,6,19,"RL",84
"3413",648,2005,6,19,"RP",7
"3414",648,2005,6,28,"Oth",6
"3415",648,2005,6,28,"RE",15
"3416",648,2005,6,28,"RL",50
"3417",648,2005,6,28,"RP",43
"3418",648,2005,7,3,"Oth",42
"3419",648,2005,7,3,"RE",19
"3420",648,2005,7,3,"RL",125
"3421",648,2005,7,3,"RP",24
"3422",648,2005,7,17,"Oth",31
"3423",648,2005,7,17,"RE",20
"3424",648,2005,7,17,"RL",391
"3425",648,2005,7,17,"RP",67
"3426",648,2005,7,31,"Oth",11
"3427",648,2005,7,31,"RE",1
"3428",648,2005,7,31,"RL",92
"3429",648,2005,7,31,"RP",56
"3430",648,2005,8,6,"Oth",23
"3431",648,2005,8,6,"RL",120
"3432",648,2005,8,6,"RP",39
"3433",648,2005,8,7,"Oth",17
"3434",648,2005,8,7,"RL",180
"3435",648,2005,8,7,"RP",48
"3436",648,2005,8,21,"Oth",52
"3437",648,2005,8,21,"RL",224
"3438",648,2005,8,21,"RP",95
"3439",648,2005,9,18,"Oth",16
"3440",648,2005,9,18,"RL",56
"3441",648,2005,9,18,"RP",88
"3442",648,2006,6,17,"Oth",13
"3443",648,2006,6,17,"RE",5
"3444",648,2006,6,17,"RL",62
"3445",648,2006,6,17,"RP",139
"3446",648,2006,7,1,"Oth",20
"3447",648,2006,7,1,"RE",43
"3448",648,2006,7,1,"RL",133
"3449",648,2006,7,1,"RP",53
"3450",648,2006,7,4,"Oth",13
"3451",648,2006,7,4,"RE",1
"3452",648,2006,7,4,"RL",18
"3453",648,2006,7,4,"RP",29
"3454",648,2006,7,9,"Oth",118
"3455",648,2006,7,9,"RE",30
"3456",648,2006,7,9,"RL",518
"3457",648,2006,7,9,"RP",1257
"3458",648,2006,7,17,"Oth",74
"3459",648,2006,7,17,"RE",12
"3460",648,2006,7,17,"RL",131
"3461",648,2006,7,17,"RP",57
"3462",648,2006,7,20,"Oth",28
"3463",648,2006,7,20,"RE",3
"3464",648,2006,7,20,"RL",115
"3465",648,2006,7,20,"RP",28
"3466",648,2006,7,23,"Oth",77
"3467",648,2006,7,23,"RE",9
"3468",648,2006,7,23,"RL",319
"3469",648,2006,7,23,"RP",47
"3470",648,2006,7,30,"Oth",45
"3471",648,2006,7,30,"RE",5
"3472",648,2006,7,30,"RL",277
"3473",648,2006,7,30,"RP",46
"3474",648,2006,8,5,"Oth",457
"3475",648,2006,8,5,"RL",770
"3476",648,2006,8,5,"RP",1225
"3477",648,2006,8,19,"Oth",46
"3478",648,2006,8,19,"RL",112
"3479",648,2006,8,19,"RP",178
"3480",648,2006,8,26,"Oth",29
"3481",648,2006,8,26,"RL",91
"3482",648,2006,8,26,"RP",33
"3483",648,2007,5,6,"Oth",9
"3484",648,2007,5,6,"RL",29
"3485",648,2007,5,6,"RP",74
"3486",648,2007,5,13,"Oth",4
"3487",648,2007,5,13,"RL",57
"3488",648,2007,5,13,"RP",59
"3489",648,2007,5,19,"Oth",3
"3490",648,2007,5,19,"RL",53
"3491",648,2007,5,19,"RP",75
"3492",648,2007,5,26,"Oth",3
"3493",648,2007,5,26,"RL",62
"3494",648,2007,5,26,"RP",27
"3495",648,2007,6,9,"Oth",11
"3496",648,2007,6,9,"RL",194
"3497",648,2007,6,9,"RP",46
"3498",648,2007,6,16,"Oth",23
"3499",648,2007,6,16,"RE",2
"3500",648,2007,6,16,"RL",107
"3501",648,2007,6,16,"RP",23
"3502",648,2007,6,24,"Oth",32
"3503",648,2007,6,24,"RE",0
"3504",648,2007,6,24,"RL",49
"3505",648,2007,6,24,"RP",24
"3506",648,2007,7,14,"Oth",37
"3507",648,2007,7,14,"RE",15
"3508",648,2007,7,14,"RL",172
"3509",648,2007,7,14,"RP",31
"3510",648,2007,8,4,"Oth",33
"3511",648,2007,8,4,"RE",1
"3512",648,2007,8,4,"RL",108
"3513",648,2007,8,4,"RP",52
"3514",648,2007,8,11,"Oth",29
"3515",648,2007,8,11,"RL",155
"3516",648,2007,8,11,"RP",124
"3517",648,2007,8,26,"Oth",27
"3518",648,2007,8,26,"RL",117
"3519",648,2007,8,26,"RP",74
"3520",648,2008,6,15,"Oth",2
"3521",648,2008,6,15,"RL",8
"3522",648,2008,6,15,"RP",22
"3523",648,2008,6,22,"Oth",2
"3524",648,2008,6,22,"RL",23
"3525",648,2008,6,22,"RP",8
"3526",648,2008,6,28,"Oth",7
"3527",648,2008,6,28,"RE",1
"3528",648,2008,6,28,"RL",49
"3529",648,2008,6,28,"RP",9
"3530",648,2008,6,29,"Oth",11
"3531",648,2008,6,29,"RE",1
"3532",648,2008,6,29,"RL",32
"3533",648,2008,6,29,"RP",12
"3534",648,2008,7,7,"Oth",10
"3535",648,2008,7,7,"RE",2
"3536",648,2008,7,7,"RL",35
"3537",648,2008,7,7,"RP",13
"3538",648,2008,8,17,"Oth",5
"3539",648,2008,8,17,"RL",20
"3540",648,2008,8,17,"RP",35
"3541",648,2008,8,18,"Oth",8
"3542",648,2008,8,18,"RL",26
"3543",648,2008,8,18,"RP",49
"3544",648,2008,8,24,"Oth",16
"3545",648,2008,8,24,"RL",20
"3546",648,2008,8,24,"RP",42
"3547",648,2008,8,26,"Oth",12
"3548",648,2008,8,26,"RL",17
"3549",648,2008,8,26,"RP",39
"3550",648,2008,8,30,"Oth",15
"3551",648,2008,8,30,"RL",11
"3552",648,2008,8,30,"RP",25
"3553",648,2008,8,31,"Oth",48
"3554",648,2008,8,31,"RL",50
"3555",648,2008,8,31,"RP",54
"3556",648,2008,9,5,"Oth",32
"3557",648,2008,9,5,"RL",16
"3558",648,2008,9,5,"RP",18
"3559",648,2008,9,7,"Oth",115
"3560",648,2008,9,7,"RL",31
"3561",648,2008,9,7,"RP",32
"3562",648,2008,10,13,"Oth",48
"3563",648,2008,10,13,"RL",16
"3564",648,2008,10,13,"RP",10
"3565",648,2009,5,30,"Oth",3
"3566",648,2009,5,30,"RL",18
"3567",648,2009,5,30,"RP",22
"3568",648,2009,5,31,"Oth",2
"3569",648,2009,5,31,"RL",31
"3570",648,2009,5,31,"RP",10
"3571",648,2014,4,27,"Oth",14
"3572",648,2014,4,27,"RL",26
"3573",648,2014,4,27,"RP",50
"3574",648,2014,6,1,"Oth",24
"3575",648,2014,6,1,"RL",252
"3576",648,2014,6,1,"RP",74
"3577",648,2014,6,15,"Oth",12
"3578",648,2014,6,15,"RE",6
"3579",648,2014,6,15,"RL",20
"3580",648,2014,6,15,"RP",56
"3581",648,2014,6,29,"Oth",6
"3582",648,2014,6,29,"RL",70
"3583",648,2014,6,29,"RP",10
"3584",648,2014,7,5,"Oth",52
"3585",648,2014,7,5,"RE",14
"3586",648,2014,7,5,"RL",162
"3587",648,2014,7,5,"RP",80
"3588",648,2014,7,13,"Oth",68
"3589",648,2014,7,13,"RE",30
"3590",648,2014,7,13,"RL",656
"3591",648,2014,7,13,"RP",106
"3592",648,2014,7,21,"Oth",4
"3593",648,2014,7,21,"RE",2
"3594",648,2014,7,21,"RL",62
"3595",648,2014,7,21,"RP",30
"3596",648,2014,7,23,"Oth",38
"3597",648,2014,7,23,"RE",2
"3598",648,2014,7,23,"RL",56
"3599",648,2014,7,23,"RP",52
"3600",648,2014,8,9,"Oth",18
"3601",648,2014,8,9,"RL",88
"3602",648,2014,8,9,"RP",108
"3603",648,2014,8,10,"Oth",34
"3604",648,2014,8,10,"RE",6
"3605",648,2014,8,10,"RL",134
"3606",648,2014,8,10,"RP",110
"3607",648,2014,8,23,"Oth",10
"3608",648,2014,8,23,"RL",42
"3609",648,2014,8,23,"RP",42
"3610",648,2014,8,24,"Oth",6
"3611",648,2014,8,24,"RE",2
"3612",648,2014,8,24,"RL",52
"3613",648,2014,8,24,"RP",14
"3614",648,2014,9,1,"Oth",26
"3615",648,2014,9,1,"RL",96
"3616",648,2014,9,1,"RP",44
"3617",648,2014,9,24,"Oth",44
"3618",648,2014,9,24,"RL",148
"3619",648,2014,9,24,"RP",50
"3620",648,2015,4,18,"Oth",12
"3621",648,2015,4,18,"RL",34
"3622",648,2015,4,18,"RP",104
"3623",648,2015,4,28,"Oth",8
"3624",648,2015,4,28,"RL",NA
"3625",648,2015,4,28,"RP",98
"3626",648,2015,4,29,"Oth",2
"3627",648,2015,4,29,"RL",NA
"3628",648,2015,4,29,"RP",90
"3629",648,2015,5,7,"Oth",50
"3630",648,2015,5,7,"RL",76
"3631",648,2015,5,7,"RP",144
"3632",648,2015,5,19,"Oth",26
"3633",648,2015,5,19,"RL",26
"3634",648,2015,5,19,"RP",42
"3635",648,2015,5,24,"Oth",26
"3636",648,2015,5,24,"RL",80
"3637",648,2015,5,24,"RP",72
"3638",648,2015,5,30,"RL",286
"3639",648,2015,5,30,"RP",50
"3640",648,2015,5,31,"Oth",NA
"3641",648,2015,5,31,"RE",NA
"3642",648,2015,5,31,"RL",NA
"3643",648,2015,5,31,"RP",NA
"3644",648,2015,6,6,"Oth",10
"3645",648,2015,6,6,"RL",188
"3646",648,2015,6,6,"RP",38
"3647",648,2015,6,10,"Oth",20
"3648",648,2015,6,10,"RE",NA
"3649",648,2015,6,10,"RL",NA
"3650",648,2015,6,10,"RP",64
"3651",648,2015,6,13,"Oth",8
"3652",648,2015,6,13,"RE",4
"3653",648,2015,6,13,"RL",82
"3654",648,2015,6,13,"RP",30
"3655",648,2015,6,21,"Oth",NA
"3656",648,2015,6,21,"RE",NA
"3657",648,2015,6,21,"RL",NA
"3658",648,2015,6,21,"RP",NA
"3659",648,2015,6,22,"Oth",44
"3660",648,2015,6,22,"RE",14
"3661",648,2015,6,22,"RL",62
"3662",648,2015,6,22,"RP",68
"3663",648,2015,7,1,"Oth",12
"3664",648,2015,7,1,"RE",4
"3665",648,2015,7,1,"RL",38
"3666",648,2015,7,1,"RP",16
"3667",648,2015,7,7,"Oth",24
"3668",648,2015,7,7,"RE",4
"3669",648,2015,7,7,"RL",184
"3670",648,2015,7,7,"RP",52
"3671",648,2015,7,12,"Oth",56
"3672",648,2015,7,12,"RE",26
"3673",648,2015,7,12,"RL",872
"3674",648,2015,7,12,"RP",114
"3675",648,2015,7,25,"Oth",12
"3676",648,2015,7,25,"RL",NA
"3677",648,2015,7,25,"RP",NA
"3678",648,2015,8,1,"Oth",8
"3679",648,2015,8,1,"RL",82
"3680",648,2015,8,1,"RP",74
"3681",648,2015,8,2,"Oth",12
"3682",648,2015,8,2,"RL",80
"3683",648,2015,8,2,"RP",50
"3684",648,2015,8,3,"Oth",16
"3685",648,2015,8,3,"RL",NA
"3686",648,2015,8,3,"RP",NA
"3687",648,2015,8,4,"Oth",16
"3688",648,2015,8,4,"RE",4
"3689",648,2015,8,4,"RL",88
"3690",648,2015,8,4,"RP",234
"3691",648,2015,8,8,"Oth",112
"3692",648,2015,8,8,"RL",436
"3693",648,2015,8,8,"RP",260
"3694",648,2015,8,11,"Oth",54
"3695",648,2015,8,11,"RL",306
"3696",648,2015,8,11,"RP",96
"3697",648,2015,8,13,"Oth",34
"3698",648,2015,8,13,"RL",112
"3699",648,2015,8,13,"RP",22
"3700",648,2015,8,14,"Oth",40
"3701",648,2015,8,14,"RL",128
"3702",648,2015,8,14,"RP",92
"3703",648,2015,8,16,"Oth",156
"3704",648,2015,8,16,"RE",2
"3705",648,2015,8,16,"RL",1322
"3706",648,2015,8,16,"RP",246
"3707",648,2015,8,17,"Oth",190
"3708",648,2015,8,17,"RL",538
"3709",648,2015,8,17,"RP",312
"3710",648,2015,8,18,"Oth",10
"3711",648,2015,8,18,"RL",NA
"3712",648,2015,8,18,"RP",NA
"3713",648,2015,8,20,"Oth",98
"3714",648,2015,8,20,"RL",692
"3715",648,2015,8,20,"RP",184
"3716",648,2015,8,21,"Oth",158
"3717",648,2015,8,21,"RL",1356
"3718",648,2015,8,21,"RP",354
"3719",648,2015,8,22,"Oth",42
"3720",648,2015,8,22,"RL",244
"3721",648,2015,8,22,"RP",72
"3722",648,2015,8,23,"Oth",20
"3723",648,2015,8,23,"RL",64
"3724",648,2015,8,23,"RP",36
"3725",648,2015,8,29,"Oth",84
"3726",648,2015,8,29,"RL",518
"3727",648,2015,8,29,"RP",126
"3728",648,2015,8,30,"Oth",18
"3729",648,2015,8,30,"RL",128
"3730",648,2015,8,30,"RP",30
"3731",648,2015,8,31,"Oth",148
"3732",648,2015,8,31,"RL",756
"3733",648,2015,8,31,"RP",218
"3734",648,2015,9,3,"Oth",44
"3735",648,2015,9,3,"RL",208
"3736",648,2015,9,3,"RP",60
"3737",648,2015,9,5,"Oth",48
"3738",648,2015,9,5,"RL",98
"3739",648,2015,9,5,"RP",44
"3740",648,2015,9,6,"Oth",28
"3741",648,2015,9,6,"RL",76
"3742",648,2015,9,6,"RP",46
"3743",648,2015,9,9,"Oth",NA
"3744",648,2015,9,9,"RL",NA
"3745",648,2015,9,9,"RP",70
"3746",648,2015,9,11,"Oth",118
"3747",648,2015,9,11,"RL",NA
"3748",648,2015,9,11,"RP",88
"3749",648,2016,4,18,"Oth",26
"3750",648,2016,4,18,"RL",72
"3751",648,2016,4,18,"RP",126
"3752",648,2016,4,23,"Oth",40
"3753",648,2016,4,23,"RL",112
"3754",648,2016,4,23,"RP",80
"3755",648,2016,4,26,"Oth",4
"3756",648,2016,4,26,"RL",NA
"3757",648,2016,4,26,"RP",56
"3758",648,2016,6,4,"Oth",10
"3759",648,2016,6,4,"RE",2
"3760",648,2016,6,4,"RL",102
"3761",648,2016,6,4,"RP",66
"3762",648,2016,6,6,"Oth",16
"3763",648,2016,6,6,"RE",8
"3764",648,2016,6,6,"RL",78
"3765",648,2016,6,6,"RP",64
"3766",648,2016,6,9,"Oth",20
"3767",648,2016,6,9,"RE",18
"3768",648,2016,6,9,"RL",130
"3769",648,2016,6,9,"RP",88
"3770",648,2016,6,11,"Oth",2
"3771",648,2016,6,11,"RL",NA
"3772",648,2016,6,11,"RP",NA
"3773",648,2016,6,17,"Oth",46
"3774",648,2016,6,17,"RE",2
"3775",648,2016,6,17,"RL",226
"3776",648,2016,6,17,"RP",96
"3777",648,2016,6,18,"Oth",28
"3778",648,2016,6,18,"RE",4
"3779",648,2016,6,18,"RL",184
"3780",648,2016,6,18,"RP",126
"3781",648,2016,6,20,"Oth",44
"3782",648,2016,6,20,"RL",92
"3783",648,2016,6,20,"RP",86
"3784",648,2016,6,26,"Oth",100
"3785",648,2016,6,26,"RL",156
"3786",648,2016,6,26,"RP",38
"3787",648,2016,6,28,"Oth",88
"3788",648,2016,6,28,"RE",2
"3789",648,2016,6,28,"RL",328
"3790",648,2016,6,28,"RP",86
"3791",648,2016,6,30,"Oth",40
"3792",648,2016,6,30,"RL",128
"3793",648,2016,6,30,"RP",52
"3794",648,2016,7,6,"Oth",8
"3795",648,2016,7,6,"RL",150
"3796",648,2016,7,6,"RP",16
"3797",648,2016,7,9,"Oth",64
"3798",648,2016,7,9,"RE",6
"3799",648,2016,7,9,"RL",266
"3800",648,2016,7,9,"RP",86
"3801",648,2016,7,10,"Oth",170
"3802",648,2016,7,10,"RE",36
"3803",648,2016,7,10,"RL",832
"3804",648,2016,7,10,"RP",288
"3805",648,2016,7,12,"Oth",11
"3806",648,2016,7,12,"RL",49
"3807",648,2016,7,12,"RP",14
"3808",648,2016,7,15,"Oth",8
"3809",648,2016,7,15,"RL",82
"3810",648,2016,7,15,"RP",58
"3811",648,2016,7,17,"Oth",8
"3812",648,2016,7,17,"RL",124
"3813",648,2016,7,17,"RP",54
"3814",648,2016,9,18,"Oth",38
"3815",648,2016,9,18,"RL",56
"3816",648,2016,9,18,"RP",24
"3817",648,2016,9,20,"Oth",332
"3818",648,2016,9,20,"RL",NA
"3819",648,2016,9,20,"RP",NA
"3820",648,2016,9,22,"Oth",NA
"3821",648,2016,9,22,"RL",NA
"3822",648,2016,9,22,"RP",NA
"3823",648,2016,9,24,"Oth",12
"3824",648,2016,9,24,"RL",126
"3825",648,2016,9,24,"RP",28
"3826",648,2016,10,3,"Oth",10
"3827",648,2016,10,3,"RE",2
"3828",648,2016,10,3,"RL",108
"3829",648,2016,10,3,"RP",102
"3830",648,2016,10,18,"Oth",18
"3831",648,2016,10,18,"RE",2
"3832",648,2016,10,18,"RL",82
"3833",648,2016,10,18,"RP",8
"3834",648,2016,10,19,"Oth",80
"3835",648,2016,10,19,"RL",6
"3836",648,2016,10,19,"RP",26
"3837",648,2016,10,29,"Oth",84
"3838",648,2016,10,29,"RL",60
"3839",648,2016,10,29,"RP",30
"3840",648,2017,4,10,"Oth",10
"3841",648,2017,4,10,"RL",38
"3842",648,2017,4,10,"RP",102
"3843",648,2017,4,11,"Oth",6
"3844",648,2017,4,11,"RL",28
"3845",648,2017,4,11,"RP",94
"3846",648,2017,4,14,"Oth",54
"3847",648,2017,4,14,"RL",156
"3848",648,2017,4,14,"RP",470
"3849",648,2017,4,16,"Oth",4
"3850",648,2017,4,16,"RL",54
"3851",648,2017,4,16,"RP",96
"3852",648,2017,4,17,"Oth",10
"3853",648,2017,4,17,"RL",80
"3854",648,2017,4,17,"RP",126
"3855",648,2017,4,18,"Oth",24
"3856",648,2017,4,18,"RL",256
"3857",648,2017,4,18,"RP",146
"3858",648,2017,4,21,"Oth",16
"3859",648,2017,4,21,"RL",74
"3860",648,2017,4,21,"RP",294
"3861",648,2017,4,23,"Oth",10
"3862",648,2017,4,23,"RL",366
"3863",648,2017,4,23,"RP",150
"3864",648,2017,4,27,"Oth",18
"3865",648,2017,4,27,"RL",62
"3866",648,2017,4,27,"RP",106
"3867",648,2017,4,28,"Oth",14
"3868",648,2017,4,28,"RL",260
"3869",648,2017,4,28,"RP",204
"3870",648,2017,4,30,"Oth",24
"3871",648,2017,4,30,"RL",90
"3872",648,2017,4,30,"RP",56
"3873",648,2017,5,10,"Oth",30
"3874",648,2017,5,10,"RL",332
"3875",648,2017,5,10,"RP",440
"3876",648,2017,5,15,"Oth",10
"3877",648,2017,5,15,"RL",100
"3878",648,2017,5,15,"RP",26
"3879",648,2017,5,16,"Oth",38
"3880",648,2017,5,16,"RL",222
"3881",648,2017,5,16,"RP",248
"3882",648,2017,5,17,"Oth",14
"3883",648,2017,5,17,"RL",58
"3884",648,2017,5,17,"RP",90
"3885",648,2017,5,18,"Oth",14
"3886",648,2017,5,18,"RL",142
"3887",648,2017,5,18,"RP",76
"3888",648,2017,5,19,"Oth",4
"3889",648,2017,5,19,"RL",38
"3890",648,2017,5,19,"RP",56
"3891",648,2017,5,28,"Oth",NA
"3892",648,2017,5,28,"RL",NA
"3893",648,2017,5,28,"RP",132
"3894",648,2017,5,29,"Oth",6
"3895",648,2017,5,29,"RL",118
"3896",648,2017,5,29,"RP",166
"3897",648,2017,5,31,"Oth",26
"3898",648,2017,5,31,"RE",2
"3899",648,2017,5,31,"RL",90
"3900",648,2017,5,31,"RP",174
"3901",648,2017,6,1,"Oth",38
"3902",648,2017,6,1,"RE",4
"3903",648,2017,6,1,"RL",240
"3904",648,2017,6,1,"RP",996
"3905",648,2017,6,2,"Oth",8
"3906",648,2017,6,2,"RE",2
"3907",648,2017,6,2,"RL",74
"3908",648,2017,6,2,"RP",176
"3909",648,2017,6,3,"Oth",52
"3910",648,2017,6,3,"RE",4
"3911",648,2017,6,3,"RL",132
"3912",648,2017,6,3,"RP",212
"3913",648,2017,6,4,"Oth",NA
"3914",648,2017,6,4,"RL",NA
"3915",648,2017,6,4,"RP",475
"3916",648,2017,6,9,"Oth",76
"3917",648,2017,6,9,"RE",90
"3918",648,2017,6,9,"RL",358
"3919",648,2017,6,9,"RP",402
"3920",648,2017,6,10,"Oth",22
"3921",648,2017,6,10,"RE",36
"3922",648,2017,6,10,"RL",176
"3923",648,2017,6,10,"RP",256
"3924",648,2017,6,11,"Oth",8
"3925",648,2017,6,11,"RE",10
"3926",648,2017,6,11,"RL",50
"3927",648,2017,6,11,"RP",88
"3928",648,2017,6,14,"Oth",28
"3929",648,2017,6,14,"RE",100
"3930",648,2017,6,14,"RL",146
"3931",648,2017,6,14,"RP",272
"3932",648,2017,6,17,"Oth",68
"3933",648,2017,6,17,"RE",24
"3934",648,2017,6,17,"RL",210
"3935",648,2017,6,17,"RP",200
"3936",648,2017,6,20,"Oth",NA
"3937",648,2017,6,20,"RE",130
"3938",648,2017,6,20,"RL",626
"3939",648,2017,6,20,"RP",NA
"3940",648,2017,6,21,"Oth",28
"3941",648,2017,6,21,"RE",22
