"","HEXcell","ObsYear","ObsMonth","ObsDay","Code","ntot"
"3333",622,2005,4,17,"RP",11
"3334",622,2005,5,1,"Oth",4
"3335",622,2005,5,1,"RL",3
"3336",622,2005,5,1,"RP",17
"3337",622,2005,5,21,"RL",1
"3338",622,2005,5,27,"Oth",4
"3339",622,2005,5,27,"RL",10
"3340",622,2005,5,27,"RP",5
"3341",622,2005,5,30,"Oth",13
"3342",622,2005,5,30,"RL",12
"3343",622,2005,5,30,"RP",3
"3344",622,2005,6,7,"RL",8
"3345",622,2005,6,7,"RP",9
"3346",622,2005,6,8,"RL",4
"3347",622,2005,6,10,"RL",6
"3348",622,2005,6,13,"Oth",9
"3349",622,2005,6,13,"RE",41
"3350",622,2005,6,13,"RL",11
"3351",622,2005,6,13,"RP",68
"3352",622,2005,6,14,"RL",1
"3353",622,2005,6,14,"RP",3
"3354",622,2005,6,30,"Oth",2
"3355",622,2005,6,30,"RL",3
"3356",622,2005,6,30,"RP",0
"3357",622,2005,7,4,"Oth",3
"3358",622,2005,7,4,"RL",20
"3359",622,2005,7,5,"RL",2
"3360",622,2005,7,12,"Oth",2
"3361",622,2005,7,12,"RE",3
"3362",622,2005,7,12,"RL",1
"3363",622,2005,7,12,"RP",4
"3364",622,2005,7,13,"Oth",2
"3365",622,2005,7,13,"RE",6
"3366",622,2005,7,13,"RL",56
"3367",622,2005,7,13,"RP",28
"3368",622,2005,7,29,"RL",3
"3369",622,2005,7,29,"RP",6
"3370",622,2005,8,24,"RL",1
"3371",622,2005,8,24,"RP",7
"3372",622,2005,9,18,"Oth",1
"3373",622,2005,10,3,"Oth",21
"3374",622,2005,10,3,"RL",6
"3375",622,2005,10,3,"RP",5
"3376",622,2006,3,29,"Oth",1
"3377",622,2006,5,2,"RL",2
"3378",622,2006,5,2,"RP",8
"3379",622,2006,7,4,"RL",6
"3380",622,2006,7,5,"RE",102
"3381",622,2006,7,5,"RL",7
"3382",622,2006,7,5,"RP",13
"3383",622,2006,7,15,"Oth",1
"3384",622,2006,7,15,"RL",4
"3385",622,2006,7,15,"RP",5
"3386",622,2006,8,18,"Oth",4
"3387",622,2006,8,18,"RL",4
"3388",622,2006,8,18,"RP",32
"3389",622,2006,8,20,"Oth",7
"3390",622,2006,8,20,"RL",3
"3391",622,2006,8,20,"RP",8
"3392",622,2006,8,28,"Oth",3
"3393",622,2006,8,28,"RL",1
"3394",622,2006,8,28,"RP",12
"3395",622,2006,9,4,"Oth",1
"3396",622,2006,9,7,"Oth",6
"3397",622,2006,9,7,"RL",17
"3398",622,2006,9,7,"RP",5
"3399",622,2006,9,16,"Oth",9
"3400",622,2006,9,16,"RL",2
"3401",622,2006,9,16,"RP",6
"3402",622,2006,9,17,"Oth",8
"3403",622,2006,9,17,"RL",2
"3404",622,2006,9,17,"RP",7
"3405",622,2006,9,18,"Oth",9
"3406",622,2006,9,18,"RL",2
"3407",622,2006,9,18,"RP",8
"3408",622,2006,9,22,"Oth",26
"3409",622,2006,9,22,"RL",2
"3410",622,2006,9,22,"RP",5
"3411",622,2006,9,27,"Oth",20
"3412",622,2006,9,27,"RL",13
"3413",622,2006,9,27,"RP",1
"3414",622,2006,9,28,"RL",1
"3415",622,2006,9,28,"RP",5
"3416",622,2006,10,4,"Oth",6
"3417",622,2006,10,4,"RL",11
"3418",622,2006,10,4,"RP",10
"3419",622,2006,10,13,"Oth",1
"3420",622,2007,3,30,"Oth",24
"3421",622,2007,4,21,"Oth",3
"3422",622,2007,4,21,"RP",18
"3423",622,2007,4,25,"Oth",2
"3424",622,2007,5,5,"Oth",9
"3425",622,2007,5,5,"RL",15
"3426",622,2007,5,5,"RP",20
"3427",622,2007,5,10,"RL",1
"3428",622,2007,5,10,"RP",18
"3429",622,2007,5,11,"RP",10
"3430",622,2007,5,14,"RP",6
"3431",622,2007,5,23,"Oth",1
"3432",622,2007,5,24,"Oth",2
"3433",622,2007,5,24,"RL",30
"3434",622,2007,5,24,"RP",19
"3435",622,2007,5,25,"Oth",1
"3436",622,2007,5,25,"RL",1
"3437",622,2007,5,31,"RL",53
"3438",622,2007,5,31,"RP",13
"3439",622,2007,6,8,"RL",11
"3440",622,2007,6,8,"RP",5
"3441",622,2007,6,16,"RE",1
"3442",622,2007,6,16,"RL",1
"3443",622,2007,6,16,"RP",21
"3444",622,2007,6,21,"RE",1
"3445",622,2007,6,21,"RL",5
"3446",622,2007,6,21,"RP",1
"3447",622,2007,6,27,"Oth",3
"3448",622,2007,6,27,"RE",1
"3449",622,2007,6,27,"RL",12
"3450",622,2007,6,27,"RP",2
"3451",622,2007,6,28,"Oth",5
"3452",622,2007,6,28,"RE",0
"3453",622,2007,6,28,"RL",11
"3454",622,2007,6,28,"RP",5
"3455",622,2007,6,29,"Oth",0
"3456",622,2007,6,29,"RE",0
"3457",622,2007,6,29,"RL",1
"3458",622,2007,6,29,"RP",0
"3459",622,2007,7,1,"Oth",0
"3460",622,2007,7,1,"RP",0
"3461",622,2007,7,12,"RP",1
"3462",622,2007,7,17,"Oth",4
"3463",622,2007,7,17,"RL",2
"3464",622,2007,7,17,"RP",14
"3465",622,2007,8,14,"RL",1
"3466",622,2007,8,23,"Oth",8
"3467",622,2007,8,23,"RL",10
"3468",622,2007,8,23,"RP",31
"3469",622,2007,9,29,"Oth",26
"3470",622,2007,9,29,"RL",23
"3471",622,2007,9,29,"RP",7
"3472",622,2007,10,4,"Oth",9
"3473",622,2007,10,4,"RL",5
"3474",622,2007,10,4,"RP",13
"3475",622,2007,10,12,"Oth",1
"3476",622,2008,4,8,"RP",3
"3477",622,2008,4,17,"RP",5
"3478",622,2008,4,23,"RL",4
"3479",622,2008,4,23,"RP",10
"3480",622,2008,4,30,"Oth",1
"3481",622,2008,4,30,"RL",1
"3482",622,2008,5,6,"Oth",1
"3483",622,2008,5,6,"RL",1
"3484",622,2008,5,6,"RP",4
"3485",622,2008,5,14,"Oth",3
"3486",622,2008,5,14,"RL",90
"3487",622,2008,5,14,"RP",83
"3488",622,2008,5,15,"Oth",2
"3489",622,2008,5,15,"RL",54
"3490",622,2008,5,15,"RP",39
"3491",622,2008,5,17,"Oth",9
"3492",622,2008,5,17,"RL",42
"3493",622,2008,5,17,"RP",73
"3494",622,2008,5,18,"Oth",1
"3495",622,2008,5,18,"RL",24
"3496",622,2008,5,18,"RP",33
"3497",622,2008,5,25,"Oth",2
"3498",622,2008,5,25,"RL",12
"3499",622,2008,5,25,"RP",14
"3500",622,2008,5,29,"Oth",5
"3501",622,2008,5,29,"RL",3
"3502",622,2008,5,29,"RP",3
"3503",622,2008,6,1,"RP",1
"3504",622,2008,6,12,"RL",1
"3505",622,2008,6,13,"RP",1
"3506",622,2008,6,14,"Oth",5
"3507",622,2008,6,14,"RL",8
"3508",622,2008,6,14,"RP",15
"3509",622,2008,9,10,"Oth",4
"3510",622,2008,9,10,"RL",18
"3511",622,2008,9,10,"RP",0
"3512",622,2008,9,12,"Oth",5
"3513",622,2008,9,12,"RE",1
"3514",622,2008,9,12,"RL",5
"3515",622,2008,9,14,"Oth",2
"3516",622,2008,9,14,"RL",20
"3517",622,2008,9,17,"Oth",2
"3518",622,2008,9,17,"RL",3
"3519",622,2008,9,17,"RP",3
"3520",622,2008,10,9,"Oth",2
"3521",622,2008,10,9,"RL",10
"3522",622,2008,10,9,"RP",5
"3523",622,2008,10,12,"Oth",3
"3524",622,2008,10,12,"RP",4
"3525",622,2008,11,1,"Oth",2
"3526",622,2009,3,27,"Oth",4
"3527",622,2009,3,28,"Oth",7
"3528",622,2009,4,24,"Oth",5
"3529",622,2009,4,24,"RL",2
"3530",622,2009,4,24,"RP",12
"3531",622,2009,4,25,"Oth",6
"3532",622,2009,4,25,"RL",5
"3533",622,2009,4,25,"RP",12
"3534",622,2009,4,27,"Oth",3
"3535",622,2009,4,27,"RL",6
"3536",622,2009,4,27,"RP",12
"3537",622,2009,5,10,"Oth",1
"3538",622,2009,5,10,"RL",5
"3539",622,2009,5,10,"RP",56
"3540",622,2009,5,12,"Oth",1
"3541",622,2009,5,13,"Oth",1
"3542",622,2009,5,13,"RL",38
"3543",622,2009,5,13,"RP",65
"3544",622,2009,5,20,"Oth",5
"3545",622,2009,5,20,"RL",28
"3546",622,2009,5,20,"RP",4
"3547",622,2009,5,21,"Oth",1
"3548",622,2009,5,21,"RL",30
"3549",622,2009,5,21,"RP",30
"3550",622,2009,5,24,"RL",1
"3551",622,2009,6,3,"Oth",1
"3552",622,2009,6,3,"RL",7
"3553",622,2014,3,21,"Oth",4
"3554",622,2014,3,22,"Oth",12
"3555",622,2014,4,3,"Oth",36
"3556",622,2014,4,6,"Oth",4
"3557",622,2014,4,10,"Oth",32
"3558",622,2014,4,11,"Oth",2
"3559",622,2014,4,12,"RP",2
"3560",622,2014,4,13,"Oth",4
"3561",622,2014,4,13,"RP",4
"3562",622,2014,4,14,"Oth",18
"3563",622,2014,4,14,"RP",10
"3564",622,2014,4,21,"Oth",22
"3565",622,2014,4,21,"RP",48
"3566",622,2014,4,22,"Oth",2
"3567",622,2014,4,22,"RP",2
"3568",622,2014,4,24,"RP",2
"3569",622,2014,4,25,"Oth",14
"3570",622,2014,4,25,"RP",18
"3571",622,2014,4,26,"Oth",10
"3572",622,2014,4,26,"RL",16
"3573",622,2014,4,26,"RP",NA
"3574",622,2014,4,28,"RP",40
"3575",622,2014,5,2,"Oth",2
"3576",622,2014,5,2,"RL",2
"3577",622,2014,5,2,"RP",8
"3578",622,2014,5,3,"Oth",4
"3579",622,2014,5,3,"RL",NA
"3580",622,2014,5,3,"RP",28
"3581",622,2014,5,6,"Oth",2
"3582",622,2014,5,6,"RL",6
"3583",622,2014,5,6,"RP",NA
"3584",622,2014,5,10,"Oth",18
"3585",622,2014,5,10,"RL",20
"3586",622,2014,5,10,"RP",32
"3587",622,2014,5,11,"Oth",18
"3588",622,2014,5,11,"RL",94
"3589",622,2014,5,11,"RP",94
"3590",622,2014,5,12,"Oth",8
"3591",622,2014,5,12,"RL",154
"3592",622,2014,5,12,"RP",134
"3593",622,2014,5,13,"RL",64
"3594",622,2014,5,13,"RP",10
"3595",622,2014,5,17,"Oth",8
"3596",622,2014,5,17,"RL",224
"3597",622,2014,5,17,"RP",104
"3598",622,2014,5,18,"RL",10
"3599",622,2014,5,18,"RP",20
"3600",622,2014,5,24,"Oth",4
"3601",622,2014,5,24,"RE",2
"3602",622,2014,5,24,"RL",12
"3603",622,2014,5,24,"RP",26
"3604",622,2014,5,25,"Oth",12
"3605",622,2014,5,25,"RL",107
"3606",622,2014,5,25,"RP",15
"3607",622,2014,5,26,"RL",NA
"3608",622,2014,5,26,"RP",NA
"3609",622,2014,5,27,"Oth",2
"3610",622,2014,5,27,"RL",4
"3611",622,2014,5,27,"RP",24
"3612",622,2014,5,30,"Oth",6
"3613",622,2014,5,30,"RL",4
"3614",622,2014,5,30,"RP",14
"3615",622,2014,6,1,"RL",16
"3616",622,2014,6,1,"RP",6
"3617",622,2014,6,2,"Oth",2
"3618",622,2014,6,2,"RP",8
"3619",622,2014,6,3,"Oth",42
"3620",622,2014,6,3,"RL",10
"3621",622,2014,6,3,"RP",28
"3622",622,2014,6,4,"RL",2
"3623",622,2014,6,4,"RP",4
"3624",622,2014,6,5,"Oth",6
"3625",622,2014,6,5,"RL",2
"3626",622,2014,6,7,"RE",2
"3627",622,2014,6,7,"RL",8
"3628",622,2014,6,8,"RP",1
"3629",622,2014,6,13,"RE",2
"3630",622,2014,6,14,"Oth",8
"3631",622,2014,6,14,"RL",120
"3632",622,2014,6,14,"RP",2
"3633",622,2014,6,15,"RE",NA
"3634",622,2014,6,15,"RL",NA
"3635",622,2014,6,15,"RP",NA
"3636",622,2014,6,23,"Oth",2
"3637",622,2014,6,23,"RL",6
"3638",622,2014,6,23,"RP",18
"3639",622,2014,6,25,"Oth",1
"3640",622,2014,6,29,"Oth",8
"3641",622,2014,6,29,"RE",30
"3642",622,2014,6,29,"RL",22
"3643",622,2014,6,29,"RP",40
"3644",622,2014,7,1,"RE",2
"3645",622,2014,7,1,"RL",8
"3646",622,2014,7,1,"RP",6
"3647",622,2014,7,5,"Oth",26
"3648",622,2014,7,5,"RE",6
"3649",622,2014,7,5,"RL",64
"3650",622,2014,7,5,"RP",22
"3651",622,2014,7,10,"RL",2
"3652",622,2014,7,10,"RP",2
"3653",622,2014,7,11,"Oth",2
"3654",622,2014,7,11,"RL",6
"3655",622,2014,7,11,"RP",14
"3656",622,2014,7,12,"Oth",2
"3657",622,2014,7,12,"RL",4
"3658",622,2014,7,12,"RP",8
"3659",622,2014,7,14,"RL",1
"3660",622,2014,7,17,"Oth",10
"3661",622,2014,7,17,"RE",2
"3662",622,2014,7,17,"RL",14
"3663",622,2014,7,17,"RP",10
"3664",622,2014,7,18,"Oth",4
"3665",622,2014,7,18,"RL",8
"3666",622,2014,7,18,"RP",2
"3667",622,2014,7,24,"Oth",12
"3668",622,2014,7,24,"RL",40
"3669",622,2014,7,24,"RP",24
"3670",622,2014,7,25,"Oth",2
"3671",622,2014,7,25,"RP",2
"3672",622,2014,7,26,"RL",2
"3673",622,2014,7,26,"RP",2
"3674",622,2014,7,31,"RP",2
"3675",622,2014,8,2,"RP",2
"3676",622,2014,8,3,"Oth",6
"3677",622,2014,8,3,"RP",4
"3678",622,2014,8,5,"Oth",6
"3679",622,2014,8,5,"RL",2
"3680",622,2014,8,5,"RP",10
"3681",622,2014,8,6,"Oth",52
"3682",622,2014,8,6,"RL",22
"3683",622,2014,8,6,"RP",38
"3684",622,2014,8,7,"Oth",26
"3685",622,2014,8,7,"RL",2
"3686",622,2014,8,7,"RP",22
"3687",622,2014,8,9,"Oth",28
"3688",622,2014,8,9,"RP",24
"3689",622,2014,8,10,"RL",NA
"3690",622,2014,8,11,"RP",1
"3691",622,2014,8,13,"Oth",2
"3692",622,2014,8,13,"RP",2
"3693",622,2014,8,14,"Oth",24
"3694",622,2014,8,14,"RL",40
"3695",622,2014,8,14,"RP",38
"3696",622,2014,8,15,"RP",14
"3697",622,2014,8,16,"Oth",2
"3698",622,2014,8,16,"RL",2
"3699",622,2014,8,16,"RP",18
"3700",622,2014,8,17,"Oth",2
"3701",622,2014,8,17,"RP",2
"3702",622,2014,8,18,"Oth",18
"3703",622,2014,8,18,"RL",5
"3704",622,2014,8,18,"RP",28
"3705",622,2014,8,19,"Oth",1
"3706",622,2014,8,19,"RP",5
"3707",622,2014,8,20,"Oth",4
"3708",622,2014,8,20,"RL",6
"3709",622,2014,8,20,"RP",22
"3710",622,2014,8,21,"Oth",1
"3711",622,2014,8,21,"RL",2
"3712",622,2014,8,21,"RP",2
"3713",622,2014,8,22,"Oth",1
"3714",622,2014,8,23,"Oth",12
"3715",622,2014,8,23,"RL",4
"3716",622,2014,8,23,"RP",20
"3717",622,2014,8,24,"Oth",8
"3718",622,2014,8,24,"RL",32
"3719",622,2014,8,24,"RP",66
"3720",622,2014,8,26,"Oth",NA
"3721",622,2014,8,26,"RL",2
"3722",622,2014,8,26,"RP",16
"3723",622,2014,8,28,"Oth",2
"3724",622,2014,8,29,"RP",5
"3725",622,2014,8,31,"RE",2
"3726",622,2014,8,31,"RL",NA
"3727",622,2014,9,2,"RP",2
"3728",622,2014,9,5,"Oth",6
"3729",622,2014,9,5,"RL",32
"3730",622,2014,9,5,"RP",35
"3731",622,2014,9,6,"Oth",20
"3732",622,2014,9,6,"RL",70
"3733",622,2014,9,6,"RP",24
"3734",622,2014,9,7,"Oth",2
"3735",622,2014,9,7,"RL",14
"3736",622,2014,9,9,"Oth",2
"3737",622,2014,9,9,"RL",62
"3738",622,2014,9,9,"RP",4
"3739",622,2014,9,10,"RP",12
"3740",622,2014,9,11,"RL",16
"3741",622,2014,9,12,"Oth",112
"3742",622,2014,9,12,"RL",18
"3743",622,2014,9,12,"RP",62
"3744",622,2014,9,14,"Oth",14
"3745",622,2014,9,14,"RL",10
"3746",622,2014,9,14,"RP",14
"3747",622,2014,9,15,"RL",12
"3748",622,2014,9,15,"RP",2
"3749",622,2014,9,16,"Oth",16
"3750",622,2014,9,16,"RL",4
"3751",622,2014,9,16,"RP",4
"3752",622,2014,9,18,"Oth",4
"3753",622,2014,9,18,"RE",10
"3754",622,2014,9,18,"RL",78
"3755",622,2014,9,18,"RP",2
"3756",622,2014,9,20,"Oth",16
"3757",622,2014,9,20,"RL",10
"3758",622,2014,9,20,"RP",2
"3759",622,2014,9,23,"Oth",882
"3760",622,2014,9,23,"RL",168
"3761",622,2014,9,23,"RP",96
"3762",622,2014,9,26,"Oth",18
"3763",622,2014,9,26,"RL",52
"3764",622,2014,9,26,"RP",32
"3765",622,2014,9,27,"Oth",256
"3766",622,2014,9,27,"RL",168
"3767",622,2014,9,27,"RP",126
"3768",622,2014,9,28,"Oth",73
"3769",622,2014,9,28,"RP",22
"3770",622,2014,10,3,"Oth",16
"3771",622,2014,10,3,"RL",78
"3772",622,2014,10,3,"RP",10
"3773",622,2014,10,4,"Oth",2
"3774",622,2014,10,4,"RP",8
"3775",622,2014,10,5,"Oth",4
"3776",622,2014,10,6,"Oth",4
"3777",622,2014,10,6,"RL",40
"3778",622,2014,10,6,"RP",6
"3779",622,2014,10,7,"Oth",2
"3780",622,2014,10,9,"Oth",22
"3781",622,2014,10,9,"RL",72
"3782",622,2014,10,9,"RP",8
"3783",622,2014,10,12,"Oth",48
"3784",622,2014,10,12,"RL",13
"3785",622,2014,10,12,"RP",7
"3786",622,2014,10,14,"Oth",6
"3787",622,2014,10,15,"Oth",4
"3788",622,2014,10,16,"Oth",24
"3789",622,2014,10,16,"RL",2
"3790",622,2014,10,16,"RP",8
"3791",622,2014,10,17,"Oth",66
"3792",622,2014,10,17,"RL",36
"3793",622,2014,10,17,"RP",10
"3794",622,2014,10,20,"Oth",2
"3795",622,2014,10,20,"RP",4
"3796",622,2014,10,25,"Oth",8
"3797",622,2014,10,25,"RL",2
"3798",622,2014,10,25,"RP",6
"3799",622,2014,10,26,"Oth",4
"3800",622,2014,10,26,"RL",2
"3801",622,2014,10,26,"RP",4
"3802",622,2014,10,27,"Oth",14
"3803",622,2014,10,27,"RL",4
"3804",622,2014,10,27,"RP",6
"3805",622,2014,10,28,"Oth",2
"3806",622,2014,11,4,"Oth",2
"3807",622,2014,11,4,"RL",5
"3808",622,2014,11,4,"RP",2
"3809",622,2014,11,10,"Oth",2
"3810",622,2014,11,10,"RL",NA
"3811",622,2014,11,10,"RP",2
"3812",622,2014,11,12,"Oth",6
"3813",622,2014,11,12,"RL",4
"3814",622,2014,11,12,"RP",4
"3815",622,2014,12,15,"RL",2
"3816",622,2015,4,4,"Oth",4
"3817",622,2015,4,5,"Oth",2
"3818",622,2015,4,6,"Oth",44
"3819",622,2015,4,11,"Oth",6
"3820",622,2015,4,12,"Oth",46
"3821",622,2015,4,12,"RP",30
"3822",622,2015,4,15,"Oth",6
"3823",622,2015,4,15,"RP",6
"3824",622,2015,4,16,"Oth",6
"3825",622,2015,4,16,"RP",6
"3826",622,2015,4,18,"Oth",30
"3827",622,2015,4,18,"RP",49
"3828",622,2015,4,19,"RP",4
"3829",622,2015,4,21,"Oth",22
"3830",622,2015,4,21,"RP",16
"3831",622,2015,4,22,"Oth",6
"3832",622,2015,4,22,"RP",20
"3833",622,2015,4,25,"Oth",11
"3834",622,2015,4,25,"RP",9
"3835",622,2015,4,26,"Oth",4
"3836",622,2015,4,26,"RP",4
"3837",622,2015,4,27,"Oth",2
"3838",622,2015,4,28,"Oth",2
"3839",622,2015,4,28,"RP",12
"3840",622,2015,4,29,"Oth",18
"3841",622,2015,4,29,"RP",60
"3842",622,2015,4,30,"Oth",6
"3843",622,2015,4,30,"RP",34
"3844",622,2015,5,3,"Oth",2
"3845",622,2015,5,3,"RL",2
"3846",622,2015,5,6,"RP",20
"3847",622,2015,5,7,"Oth",2
"3848",622,2015,5,7,"RL",1
"3849",622,2015,5,7,"RP",11
"3850",622,2015,5,8,"Oth",8
"3851",622,2015,5,8,"RL",84
"3852",622,2015,5,8,"RP",70
"3853",622,2015,5,10,"RL",NA
"3854",622,2015,5,10,"RP",15
"3855",622,2015,5,11,"Oth",2
"3856",622,2015,5,11,"RL",52
"3857",622,2015,5,11,"RP",22
"3858",622,2015,5,12,"RL",106
"3859",622,2015,5,12,"RP",6
"3860",622,2015,5,13,"Oth",2
"3861",622,2015,5,13,"RL",56
"3862",622,2015,5,13,"RP",24
"3863",622,2015,5,14,"Oth",4
"3864",622,2015,5,14,"RP",10
"3865",622,2015,5,16,"RL",140
"3866",622,2015,5,16,"RP",24
"3867",622,2015,5,17,"Oth",6
"3868",622,2015,5,17,"RL",26
"3869",622,2015,5,17,"RP",34
"3870",622,2015,5,20,"RL",32
"3871",622,2015,5,20,"RP",6
"3872",622,2015,5,22,"RP",2
"3873",622,2015,5,23,"RL",246
"3874",622,2015,5,23,"RP",116
"3875",622,2015,5,24,"Oth",4
"3876",622,2015,5,24,"RP",6
"3877",622,2015,5,25,"Oth",NA
"3878",622,2015,5,25,"RL",NA
"3879",622,2015,5,25,"RP",18
"3880",622,2015,5,28,"Oth",5
"3881",622,2015,5,28,"RP",8
"3882",622,2015,5,29,"Oth",21
"3883",622,2015,5,29,"RL",89
"3884",622,2015,5,29,"RP",26
"3885",622,2015,5,30,"Oth",10
"3886",622,2015,5,30,"RL",126
"3887",622,2015,5,30,"RP",42
"3888",622,2015,5,31,"RL",24
"3889",622,2015,5,31,"RP",4
"3890",622,2015,6,4,"Oth",2
"3891",622,2015,6,4,"RL",4
"3892",622,2015,6,4,"RP",6
"3893",622,2015,6,6,"Oth",3
"3894",622,2015,6,6,"RL",14
"3895",622,2015,6,6,"RP",12
"3896",622,2015,6,8,"Oth",4
"3897",622,2015,6,8,"RL",20
"3898",622,2015,6,8,"RP",40
"3899",622,2015,6,12,"Oth",2
"3900",622,2015,6,12,"RE",4
"3901",622,2015,6,12,"RL",2
"3902",622,2015,6,12,"RP",14
"3903",622,2015,6,13,"Oth",22
"3904",622,2015,6,13,"RE",NA
"3905",622,2015,6,13,"RL",50
"3906",622,2015,6,13,"RP",16
"3907",622,2015,6,14,"Oth",4
"3908",622,2015,6,14,"RL",418
"3909",622,2015,6,14,"RP",26
"3910",622,2015,6,21,"Oth",6
"3911",622,2015,6,21,"RE",6
"3912",622,2015,6,21,"RL",28
"3913",622,2015,6,21,"RP",34
"3914",622,2015,6,22,"RE",2
"3915",622,2015,6,22,"RP",8
"3916",622,2015,6,23,"Oth",NA
"3917",622,2015,6,23,"RE",NA
"3918",622,2015,6,23,"RL",NA
"3919",622,2015,6,23,"RP",NA
"3920",622,2015,6,24,"Oth",4
"3921",622,2015,6,24,"RE",20
"3922",622,2015,6,24,"RL",52
"3923",622,2015,6,24,"RP",NA
"3924",622,2015,6,25,"Oth",2
"3925",622,2015,6,25,"RE",8
"3926",622,2015,6,25,"RL",16
"3927",622,2015,6,25,"RP",16
"3928",622,2015,6,26,"RE",6
"3929",622,2015,6,26,"RL",34
"3930",622,2015,6,26,"RP",10
"3931",622,2015,6,29,"Oth",90
"3932",622,2015,6,29,"RP",32
"3933",622,2015,7,2,"RL",16
"3934",622,2015,7,2,"RP",2
"3935",622,2015,7,3,"Oth",NA
"3936",622,2015,7,3,"RE",NA
"3937",622,2015,7,3,"RL",NA
"3938",622,2015,7,3,"RP",NA
"3939",622,2015,7,5,"Oth",NA
"3940",622,2015,7,5,"RL",NA
"3941",622,2015,7,5,"RP",NA
"3942",622,2015,7,8,"Oth",2
"3943",622,2015,7,8,"RL",6
"3944",622,2015,7,8,"RP",10
"3945",622,2015,7,10,"Oth",6
"3946",622,2015,7,10,"RL",2
"3947",622,2015,7,10,"RP",16
"3948",622,2015,7,11,"Oth",64
"3949",622,2015,7,11,"RE",4
"3950",622,2015,7,11,"RL",20
"3951",622,2015,7,11,"RP",34
"3952",622,2015,7,17,"Oth",10
"3953",622,2015,7,17,"RL",2
"3954",622,2015,7,17,"RP",14
"3955",622,2015,7,19,"Oth",54
"3956",622,2015,7,19,"RL",6
"3957",622,2015,7,19,"RP",NA
"3958",622,2015,7,21,"Oth",12
"3959",622,2015,7,21,"RP",4
"3960",622,2015,7,22,"Oth",6
"3961",622,2015,7,22,"RP",18
"3962",622,2015,7,23,"Oth",10
"3963",622,2015,7,23,"RL",44
"3964",622,2015,7,23,"RP",126
"3965",622,2015,7,24,"Oth",34
"3966",622,2015,7,24,"RL",54
"3967",622,2015,7,24,"RP",54
"3968",622,2015,7,26,"Oth",4
"3969",622,2015,7,26,"RL",6
"3970",622,2015,7,26,"RP",NA
"3971",622,2015,7,28,"Oth",10
"3972",622,2015,7,28,"RL",50
"3973",622,2015,7,28,"RP",24
"3974",622,2015,7,31,"Oth",12
"3975",622,2015,7,31,"RL",34
"3976",622,2015,7,31,"RP",60
"3977",622,2015,8,1,"Oth",2
"3978",622,2015,8,2,"Oth",24
"3979",622,2015,8,2,"RL",12
"3980",622,2015,8,2,"RP",NA
"3981",622,2015,8,3,"Oth",2
"3982",622,2015,8,3,"RP",12
"3983",622,2015,8,5,"Oth",6
"3984",622,2015,8,5,"RL",2
"3985",622,2015,8,5,"RP",16
"3986",622,2015,8,6,"Oth",10
"3987",622,2015,8,6,"RL",24
"3988",622,2015,8,6,"RP",96
"3989",622,2015,8,7,"Oth",NA
"3990",622,2015,8,7,"RL",16
"3991",622,2015,8,7,"RP",68
"3992",622,2015,8,8,"Oth",6
"3993",622,2015,8,8,"RL",8
"3994",622,2015,8,8,"RP",18
"3995",622,2015,8,9,"Oth",6
"3996",622,2015,8,9,"RL",4
"3997",622,2015,8,9,"RP",20
"3998",622,2015,8,10,"Oth",6
"3999",622,2015,8,10,"RL",4
"4000",622,2015,8,10,"RP",18
"4001",622,2015,8,12,"Oth",4
"4002",622,2015,8,12,"RL",4
"4003",622,2015,8,12,"RP",22
"4004",622,2015,8,13,"RP",4
"4005",622,2015,8,15,"Oth",14
"4006",622,2015,8,15,"RL",90
"4007",622,2015,8,15,"RP",111
"4008",622,2015,8,16,"Oth",12
"4009",622,2015,8,16,"RL",6
"4010",622,2015,8,16,"RP",18
"4011",622,2015,8,19,"Oth",8
"4012",622,2015,8,19,"RL",12
"4013",622,2015,8,19,"RP",30
"4014",622,2015,8,20,"RL",62
"4015",622,2015,8,20,"RP",16
"4016",622,2015,8,23,"Oth",4
"4017",622,2015,8,23,"RL",6
"4018",622,2015,8,23,"RP",12
"4019",622,2015,8,28,"Oth",6
"4020",622,2015,8,28,"RL",120
"4021",622,2015,8,28,"RP",6
"4022",622,2015,9,4,"Oth",4
"4023",622,2015,9,4,"RL",68
"4024",622,2015,9,4,"RP",8
"4025",622,2015,9,6,"RL",8
"4026",622,2015,9,6,"RP",10
"4027",622,2015,9,7,"RP",4
"4028",622,2015,9,8,"Oth",2
"4029",622,2015,9,8,"RL",8
"4030",622,2015,9,8,"RP",16
"4031",622,2015,9,11,"Oth",10
"4032",622,2015,9,11,"RL",8
"4033",622,2015,9,11,"RP",22
"4034",622,2015,9,12,"Oth",4
"4035",622,2015,9,12,"RL",90
"4036",622,2015,9,12,"RP",2
"4037",622,2015,9,14,"Oth",4
"4038",622,2015,9,14,"RL",2
"4039",622,2015,9,14,"RP",10
"4040",622,2015,9,15,"Oth",28
"4041",622,2015,9,15,"RL",8
"4042",622,2015,9,15,"RP",4
"4043",622,2015,9,17,"Oth",8
"4044",622,2015,9,17,"RL",158
"4045",622,2015,9,17,"RP",16
"4046",622,2015,9,18,"Oth",NA
"4047",622,2015,9,18,"RL",4
"4048",622,2015,9,18,"RP",14
"4049",622,2015,9,19,"Oth",8
"4050",622,2015,9,19,"RL",4
"4051",622,2015,9,19,"RP",20
"4052",622,2015,9,20,"Oth",210
"4053",622,2015,9,21,"Oth",4
